COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,LOG_SEQ_NO,LOG_BY,LOG_DT,CONT_NAME,CONT_REF_NO,CONT_STATUS,AGMT_BASE,DDA_DT,DDA_TIME,DDA_NOTE,SIGNING_DT,SIGNING_TIME,START_DT,END_DT,NO_OF_CARGO,LTCORA_TARIFF,LTCORA_TARIFF_UNIT,SUG,TARIFF_DISCOUNT,VOL_DISCOUNT,VOL_DISCOUNT_UNIT,ADV_ADJUST,ADV_ADJUST_TYPE,ADV_ADJUST_AMOUNT,ADV_ADJUST_UNIT,EXTEND_STORAGE,DISCOUNT_DAYS,STORAGE_TARIFF_MODE,STORAGE_TARIFF_UNIT,STORAGE_TARIFF,BUYER_NOM,BUYER_NOM_CLAUSE,BUYER_MONTH_NOM,BUYER_FORNGT_NOM,BUYER_WEEK_NOM,BUYER_DAILY_NOM,BUYER_NOM_CUTOFF,SELLER_NOM,SELLER_NOM_CLAUSE,SELLER_MONTH_NOM,SELLER_FORNGT_NOM,SELLER_WEEK_NOM,SELLER_DAILY_NOM,DAY_DEF,DAY_DEF_CLAUSE,DAY_START_TIME,DAY_END_TIME,MDCQ,MDCQ_CLAUSE,MDCQ_PERCENTAGE,MEASUREMENT,MEAS_CLAUSE,MEAS_STANDARD,MEAS_TEMPERATURE,PRESSURE_MIN_BAR,PRESSURE_MAX_BAR,OFF_SPEC_GAS,SPEC_CLAUSE,SPEC_GAS_ENERGY_BASE,SPEC_GAS_MIN_ENERGY,SPEC_GAS_MAX_ENERGY,LIABILITY,LIAB_CLAUSE,BILLING_FLAG,BILLING_CLAUSE,TERMINATE_FLAG,TERMINATE_CLAUSE,TERMINATE_PLANED,TERMINATE_FORCE,ENT_BY,ENT_DT,MODIFY_DT,MODIFY_BY,REV_DT,FCC_FLAG,FCC_BY,FCC_DATE,CLOSURE_REQUEST_FLAG,CLOSURE_ALLOC_QTY,CLOSE_EFF_DT,CLOSURE_REMARK,TLU_FLAG
Gail,A-4-3-12018-0,C,A,3,0,Q,12018,0,4,18,10/07/2018 00:00:00,null,A-4-3-12018-0,Y,X,null,null,null,21/05/2018 00:00:00,null,21/05/2018 00:00:00,15/10/2018 00:00:00,7,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,10/07/2018 00:00:00,null,null,null,Y,15,10/07/2018 00:00:00,null,null,null,null,null
Gail,A-4-4-20419-0,C,A,4,0,Q,20419,0,2,18,04/07/2019 00:00:00,null,A-4-4-20419-0,Y,X,null,null,null,07/06/2019 00:00:00,null,07/06/2019 00:00:00,15/10/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,04/07/2019 00:00:00,null,null,null,Y,15,09/07/2019 00:00:00,null,null,null,null,null
Gail,A-4-4-10419-0,C,A,4,0,Q,10419,0,1,18,04/07/2019 00:00:00,null,A-4-4-10419-0,Y,X,null,null,null,07/06/2019 00:00:00,null,07/06/2019 00:00:00,15/10/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,04/07/2019 00:00:00,null,null,null,Y,15,09/07/2019 00:00:00,null,null,null,null,null
Gail,A-4-4-10419-0,C,A,4,0,Q,10419,0,2,15,09/07/2019 00:00:00,null,A-4-4-10419-0,Y,X,null,null,null,07/06/2019 00:00:00,null,07/06/2019 00:00:00,15/10/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,15,09/07/2019 00:00:00,null,null,null,Y,15,09/07/2019 00:00:00,null,null,null,null,null
Gail,A-4-4-20419-0,C,A,4,0,Q,20419,0,1,18,04/07/2019 00:00:00,null,A-4-4-20419-0,Y,X,null,null,null,07/06/2019 00:00:00,null,07/06/2019 00:00:00,15/10/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,04/07/2019 00:00:00,null,null,null,null,null,null,null,null,null,null,null
Gail,A-4-5-10519-0,C,A,5,0,Q,10519,0,2,36,28/05/2020 00:00:00,null,A-4-5-10519-0,Y,X,null,null,null,30/12/2019 00:00:00,null,30/12/2019 00:00:00,31/10/2020 00:00:00,9,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,36,28/05/2020 00:00:00,null,null,null,Y,36,14/05/2020 00:00:00,null,null,null,null,null
Gail,A-4-5-10519-0,C,A,5,0,Q,10519,0,1,18,14/05/2020 00:00:00,null,A-4-5-10519-0,Y,X,null,null,null,30/12/2019 00:00:00,null,30/12/2019 00:00:00,31/10/2020 00:00:00,9,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,14/05/2020 00:00:00,null,null,null,Y,36,14/05/2020 00:00:00,null,null,null,null,null
Gail,A-4-6-10620-0,C,A,6,0,Q,10620,0,1,18,22/04/2021 00:00:00,null,A-4-6-10620-0,Y,X,null,null,null,27/08/2020 00:00:00,null,27/08/2020 00:00:00,31/10/2021 00:00:00,18,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,22/04/2021 00:00:00,null,null,null,Y,36,07/05/2021 00:00:00,null,null,null,null,null
Gail,A-4-6-10620-0,C,A,6,0,Q,10620,0,2,18,13/05/2021 00:00:00,null,A-4-6-10620-0,Y,X,null,null,null,27/08/2020 00:00:00,null,27/08/2020 00:00:00,31/10/2021 00:00:00,18,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,13/05/2021 00:00:00,null,null,null,Y,36,07/05/2021 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,1,18,21/04/2022 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2022 00:00:00,20,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,21/04/2022 00:00:00,null,null,null,Y,36,04/05/2022 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,2,18,12/05/2022 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2022 00:00:00,20,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,12/05/2022 00:00:00,null,null,null,Y,6,01/03/2023 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,3,170,01/03/2023 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/07/2023 00:00:00,20,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,170,01/03/2023 00:00:00,null,null,null,Y,6,01/03/2023 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,6,18,12/12/2023 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,40,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,12/12/2023 00:00:00,null,null,null,Y,37,14/12/2023 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,7,37,14/12/2023 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,40,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,14/12/2023 00:00:00,null,null,null,Y,37,14/12/2023 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,4,6,01/03/2023 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/07/2023 00:00:00,20,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,01/03/2023 00:00:00,null,null,null,Y,6,01/03/2023 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,9,18,27/02/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,43,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,27/02/2024 00:00:00,null,null,null,Y,6,27/02/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,8,18,15/01/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,41,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,15/01/2024 00:00:00,null,null,null,Y,6,15/01/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,5,18,11/05/2023 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2023 00:00:00,28,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,11/05/2023 00:00:00,null,null,null,Y,6,19/05/2023 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,14,18,16/08/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,49,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,16/08/2024 00:00:00,null,null,null,Y,18,16/08/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,15,18,25/11/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,50,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,25/11/2024 00:00:00,null,null,null,Y,18,25/11/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,16,18,25/11/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,50,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,25/11/2024 00:00:00,null,null,null,Y,18,25/11/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,17,18,25/11/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,50,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,25/11/2024 00:00:00,null,null,null,Y,18,25/11/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,18,18,17/12/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/01/2026 00:00:00,68,59,1,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,17/12/2024 00:00:00,null,null,null,Y,18,17/12/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,10,6,27/02/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,43,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,27/02/2024 00:00:00,null,null,null,Y,6,27/02/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,11,18,22/05/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,43,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,22/05/2024 00:00:00,null,null,null,Y,6,27/02/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,12,6,22/05/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,43,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,22/05/2024 00:00:00,null,null,null,Y,6,27/02/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,13,18,16/08/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,49,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,16/08/2024 00:00:00,null,null,null,Y,18,16/08/2024 00:00:00,null,null,null,null,null
Gail,A-4-3-12018-0,C,A,3,0,Q,12018,0,2,18,25/05/2018 00:00:00,null,A-4-3-12018-0,Y,X,null,null,null,21/05/2018 00:00:00,null,21/05/2018 00:00:00,15/10/2018 00:00:00,4,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,25/05/2018 00:00:00,null,null,null,Y,15,30/05/2018 00:00:00,null,null,null,null,null
Gail,A-4-3-12018-0,C,A,3,0,Q,12018,0,1,18,25/05/2018 00:00:00,null,A-4-3-12018-0,Y,X,null,null,null,21/05/2018 00:00:00,null,21/05/2018 00:00:00,15/10/2018 00:00:00,4,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,25/05/2018 00:00:00,null,null,null,null,null,null,null,null,null,null,null
Gail,A-4-3-12018-0,C,A,3,0,Q,12018,0,3,18,30/05/2018 00:00:00,null,A-4-3-12018-0,Y,X,null,null,null,21/05/2018 00:00:00,null,21/05/2018 00:00:00,15/10/2018 00:00:00,5,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,30/05/2018 00:00:00,null,null,null,Y,15,30/05/2018 00:00:00,null,null,null,null,null
Gail,A-4-3-12018-0,C,A,3,0,Q,12018,0,4,18,10/07/2018 00:00:00,null,A-4-3-12018-0,Y,X,null,null,null,21/05/2018 00:00:00,null,21/05/2018 00:00:00,15/10/2018 00:00:00,7,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,10/07/2018 00:00:00,null,null,null,Y,15,10/07/2018 00:00:00,null,null,null,null,null
Gail,A-4-4-20419-0,C,A,4,0,Q,20419,0,2,18,04/07/2019 00:00:00,null,A-4-4-20419-0,Y,X,null,null,null,07/06/2019 00:00:00,null,07/06/2019 00:00:00,15/10/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,04/07/2019 00:00:00,null,null,null,Y,15,09/07/2019 00:00:00,null,null,null,null,null
Gail,A-4-4-10419-0,C,A,4,0,Q,10419,0,1,18,04/07/2019 00:00:00,null,A-4-4-10419-0,Y,X,null,null,null,07/06/2019 00:00:00,null,07/06/2019 00:00:00,15/10/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,04/07/2019 00:00:00,null,null,null,Y,15,09/07/2019 00:00:00,null,null,null,null,null
Gail,A-4-4-10419-0,C,A,4,0,Q,10419,0,2,15,09/07/2019 00:00:00,null,A-4-4-10419-0,Y,X,null,null,null,07/06/2019 00:00:00,null,07/06/2019 00:00:00,15/10/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,15,09/07/2019 00:00:00,null,null,null,Y,15,09/07/2019 00:00:00,null,null,null,null,null
Gail,A-4-4-20419-0,C,A,4,0,Q,20419,0,1,18,04/07/2019 00:00:00,null,A-4-4-20419-0,Y,X,null,null,null,07/06/2019 00:00:00,null,07/06/2019 00:00:00,15/10/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,04/07/2019 00:00:00,null,null,null,null,null,null,null,null,null,null,null
Gail,A-4-5-10519-0,C,A,5,0,Q,10519,0,2,36,28/05/2020 00:00:00,null,A-4-5-10519-0,Y,X,null,null,null,30/12/2019 00:00:00,null,30/12/2019 00:00:00,31/10/2020 00:00:00,9,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,36,28/05/2020 00:00:00,null,null,null,Y,36,14/05/2020 00:00:00,null,null,null,null,null
Gail,A-4-5-10519-0,C,A,5,0,Q,10519,0,1,18,14/05/2020 00:00:00,null,A-4-5-10519-0,Y,X,null,null,null,30/12/2019 00:00:00,null,30/12/2019 00:00:00,31/10/2020 00:00:00,9,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,14/05/2020 00:00:00,null,null,null,Y,36,14/05/2020 00:00:00,null,null,null,null,null
Gail,A-4-6-10620-0,C,A,6,0,Q,10620,0,1,18,22/04/2021 00:00:00,null,A-4-6-10620-0,Y,X,null,null,null,27/08/2020 00:00:00,null,27/08/2020 00:00:00,31/10/2021 00:00:00,18,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,22/04/2021 00:00:00,null,null,null,Y,36,07/05/2021 00:00:00,null,null,null,null,null
Gail,A-4-6-10620-0,C,A,6,0,Q,10620,0,2,18,13/05/2021 00:00:00,null,A-4-6-10620-0,Y,X,null,null,null,27/08/2020 00:00:00,null,27/08/2020 00:00:00,31/10/2021 00:00:00,18,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,13/05/2021 00:00:00,null,null,null,Y,36,07/05/2021 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,1,18,21/04/2022 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2022 00:00:00,20,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,21/04/2022 00:00:00,null,null,null,Y,36,04/05/2022 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,9,18,27/02/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,43,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,27/02/2024 00:00:00,null,null,null,Y,6,27/02/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,8,18,15/01/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,41,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,15/01/2024 00:00:00,null,null,null,Y,6,15/01/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,11,18,22/05/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,43,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,22/05/2024 00:00:00,null,null,null,Y,6,27/02/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,12,6,22/05/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,43,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,22/05/2024 00:00:00,null,null,null,Y,6,27/02/2024 00:00:00,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,13,18,16/08/2024 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/12/2024 00:00:00,49,.75,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,18,16/08/2024 00:00:00,null,null,null,Y,18,16/08/2024 00:00:00,null,null,null,null,null
