COMPANY_CD,SUPPLIER_CD,VENDOR_CD,INVOICE_TYPE,EFF_DT,SEQ_NO,INVOICE_NO,INVOICE_SEQ,ITEM_DESCRIPTION,SALE_PRICE,SALE_PRICE_UNIT,TAX_STRUCT_CD,FINANCIAL_YEAR,HSN_CODE,SAC_CODE,PURCHASE_NO,REFERENCE_NO,VESSEL_CD,VESSEL_AGENT,VESSEL_FLAG,GRT,IMPORTER,QUANTITY,CARGO_DT,CARGO_AMOUNT,TAX_CD,GATE_PASS_NO,HRS_BERTHING,TIME_SLOTS_BERTHING,FLAG_SAC,SALE_NO,PACER_NO,VENDOR_SUPP_INV_REF,UAM_NO,CARGO_TYPE,CESS_RATE,CESS_AMOUNT,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,TAX_EFF_DT,DISCHARGE_PORT,SIGN,AMT_DESCRIPTION,ITEM_AMT,ITEM_FLAG,INV_FLAG,REF_NO,CRITERIA,ITEM_TAX_AMT,TOTAL_CESS_AMOUNT
2,SEIPL,98,COSTR,30/04/2023,1,RCL0006/23-24,6,SIEP-BV IG DIR LOB GDS GIT APR-JUNE 23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566129445-6566129424-26-28-30,null,null,null,null,164,03/05/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,31/03/2023,1,RCL0254/22-23,254,SIEP-BV IG DIR LOB GDS GIT JAN-MAR 23,null,2,IGST 18%,2022-2023,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566129423-5-7-9-431,null,null,null,null,164,11/05/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,324,COSTR,05/05/2023,1,RCL0007/23-24,7,BRITISH HIGH-SPONSORSHIP FOR KING?S CORONATION PARTY MAY-23,null,1,IGST 18%,2023-2024,null,998397,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,MIN012387,DIT/KBP/2023-24/010,null,null,null,null,129,18/05/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,192,COSTR,12/05/2023,1,RCL0008/23-24,8,HAZIRA VIKAS - BUS HIRE CHARGES APR-23,null,1,CGST 2.5%@SGST 2.5%,2023-2024,null,996601,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,CO001998,GST/036/22-23,null,null,null,null,129,18/05/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,21,COSTR,15/05/2023,1,RCP0001/23-24,1,BOB A/C CUSTOM STAFF RECOVERY CHARGES APR-JUN 2023,null,1,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,JV 40130,APR-JUN' 2023,null,null,null,null,129,18/05/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,289,COSTR,31/03/2022,1,RCL0266/21-22,266,CHBRS S GHOSH -FEES OPINION ON SEIPL AS JOBWORKER,null,1,IGST 18%,2021-2022,null,998212,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WO 021992,CSG/244/2021-22,null,null,null,null,128,25/05/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,289,COSTR,31/03/2022,1,RCL0267/21-22,267,CHBRS SGHOSH FEES-ADV RULING APP GUJ ADV RULG AUTH,null,1,IGST 18%,2021-2022,null,998212,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WO 021993,CSG/306/2021-22,null,null,null,null,128,25/05/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,237,COSTR,31/07/2024,1,RCP0014/24-25,14,VARNI -CAR HIRE CHGS OF CUSTOM 01/05/2024-31/05/2024,null,1,CGST 2.5%@SGST 2.5%,2024-2025,null,996601,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR007051,GT-15,null,null,null,null,129,05/08/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,5,COSTR,31/03/2024,1,RCL0253/23-24,253,RAVI SAXENA AHD GH RENT MAR-24,null,1,CGST 9%@SGST 9%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,NA,GH RENT MAR-24,null,null,null,null,164,05/04/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,29/11/2024,1,RCL0066/24-25,66,SIEP-BV Q4 2024 IGU DIR CHARGESNRI IGST-NOV-24,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566143874,null,null,null,null,164,29/11/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,29/11/2024,1,RCL0067/24-25,67,SIEP-BV Q4 2024 GSS CHARGESNRI IGST-NOV-24,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566143925,null,null,null,null,164,29/11/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,12,COSTR,29/11/2024,1,RCL0061/24-25,61,SIBV CARD ACCESS REN FOR Q1-Q3 2023NRI IGST-NOV-24,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036273080,null,null,null,null,164,29/11/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,356,COSTR,09/08/2024,1,RCL0021/24-25,21,SUJIT GOSH FEES SUG AAR OOP REIM FEB 2022,null,1,IGST 18%,2024-2025,null,998212,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,37/2024,null,null,null,null,164,22/08/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,47,COSTR,31/10/2024,1,RCL0059/24-25,59,LKS-PROF CHARGES FOR JULY-SEP-24,null,1,CGST 9%@SGST 9%,2024-2025,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,NA,LKS11-2425-00376,null,null,null,null,164,07/11/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,353,COSTR,31/03/2025,1,RCL0119/24-25,119,STCEL PENSION FUND COST SEIPL 2024,null,2,IGST 18%,2024-2025,null,999799,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,0614,null,null,null,null,201,02/04/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,353,COSTR,31/03/2025,1,RCP0044/24-25,44,STCEL PENSION FUND COST HPPL 2024,null,2,IGST 18%,2024-2025,null,999799,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,0615,null,null,null,null,201,02/04/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,238,COSTR,31/03/2025,1,RCL0120/24-25,120,SIL INTERNAL AUDIT CHARGES Q4 2024,null,2,IGST 18%,2024-2025,null,999799,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6026130069,null,null,null,null,201,02/04/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,12,COSTR,31/03/2025,1,RCL0121/24-25,121,SIBV EIS CHARGES OCT-DEC-24 IG  T&S,null,2,IGST 18%,2024-2025,null,999799,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036288421,null,null,null,null,201,02/04/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,339,COSTR,31/03/2024,1,RCL0278/23-24,278,T.EN LOADING-OEM SERVICE SUPPORT-ULA-FEB'24-MAR'24,null,4,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR006711,3000928,null,null,null,null,129,03/06/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,11,COSTR,31/03/2024,1,RCL0280/23-24,280,SGSI-P&T ASSURANCE-LNG STORAGE-MANPOWER-JAN-MAR'24 ,null,2,IGST 18%,2023-2024,null,998519,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000549,6506341454,null,null,null,null,129,03/06/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,351,COSTR,31/03/2024,1,RCL0281/23-24,281,SAL HEAVY-JUMBO KINETIC-PORT DUES CHARGES-ULA REPLACEMENT,null,4,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR007053,005057VREV,null,null,null,null,129,03/06/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,351,COSTR,31/03/2024,1,RCL0282/23-24,282,SAL HEAVY-JUMBO KINETIC-BUNKER CHARGES-ULA REPLACEMENT,null,4,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR007053,40013-24-0745,null,null,null,null,129,03/06/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,37,COSTR,31/05/2024,1,RCL0005/24-25,5,HNS-I T-SYSTEMS APR-24 BIM BASE CHARGE(H&S),null,2,IGST 18%,2024-2025,null,998349,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR006884,5805007851,null,null,null,null,129,03/06/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,33,COSTR,23/05/2024,1,RCP0001/24-25,1,J. MEHTA - APR'24 HPPL LABOUR LEGISLATION CONSULTANCY,null,1,CGST 9%@SGST 9%,2024-2025,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006556,JM/SI/2425/0049,null,null,null,null,129,24/05/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,33,COSTR,23/05/2024,1,RCL0004/24-25,4,J. MEHTA - APR'24 SEIPL LABOUR LEGISLATION CONSULTANCY,null,1,CGST 9%@SGST 9%,2024-2025,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006552,JM/SI/2425/0050,null,null,null,null,129,24/05/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,237,COSTR,15/05/2024,1,RCP0002/24-25,2,VARNI -CAR HIRE CHGS OF CUSTOM 01/04/2024-30/04/2024,null,1,CGST 2.5%@SGST 2.5%,2024-2025,null,996601,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR007051,GT-04,null,null,null,null,129,24/05/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,21,COSTR,09/05/2024,1,RCP0003/24-25,3,BOB A/C CUSTOM STAFF RECOVERY & D.A DIFF. CHRG APR-JUN 2024,null,1,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,MIN013221,APR-JUN'2024,null,null,null,null,129,24/05/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,237,COSTR,31/10/2025,1,RCP0020/25-26,20,VARNI CAR HIRE CHGS SEPT'25 OF VEHICLES FOR CUSTOM,null,1,CGST 2.5%@SGST 2.5%,2025-2026,null,996601,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR007832,GT-46,null,null,null,null,248,10/11/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,21,COSTR,31/10/2025,1,RCP0021/25-26,21,BOB A/C CUSTOM STAFF RECOVERY & D.A DIFF. CHRG OCT,null,1,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,VEN02786,OCT-DEC'2025,null,null,null,null,248,10/11/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,37,COSTR,31/10/2025,1,RCL0059/25-26,59,HNS-I T-SYSTEMS SEP-25 BIM BASE CHARGE(H&S),null,2,IGST 18%,2025-2026,null,998311,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR007372,5805009136,null,null,null,null,248,10/11/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,10,COSTR,31/10/2025,1,RCL0060/25-26,60,ZZIT/016094/111 SITI JUN-AUG-25 SUNSYSTEM IT MANAG,null,2,IGST 18%,2025-2026,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000644,6586304283,null,null,null,null,248,10/11/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,12,COSTR,29/12/2023,1,RCP0037/23-24,37,SIBV Learning course fees -Oct-Dec 23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036248556,null,null,null,null,164,03/01/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,12,COSTR,29/12/2023,1,RCL0197/23-24,197,SIBV SPS LOCAL EXPAT HR SERV REM  T&D- OCT-DEC 23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036248558,null,null,null,null,164,03/01/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,12,COSTR,29/12/2023,1,RCL0198/23-24,198,SIBV Learning course fees -Oct-Dec 23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036248559,null,null,null,null,164,03/01/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,238,COSTR,29/12/2023,1,RCL0199/23-24,199,SIL International Tax Admin Oct-Dec 23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6026124747,null,null,null,null,164,03/01/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,238,COSTR,29/12/2023,1,RCL0200/23-24,200,SIL Internal Audit Oct-Dec 23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6026124746,null,null,null,null,164,03/01/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,12,COSTR,29/12/2023,1,RCL0201/23-24,201,SIBV Medical & Personal effects insurance cost,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036241669,null,null,null,null,164,03/01/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,33,COSTR,26/02/2024,1,RCL0218/23-24,218,J. MEHTA - SEIPL LABOUR LEGISLATION CONSULTANCY JAN-24,null,1,CGST 9%@SGST 9%,2023-2024,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006552,JM/SI/2324/0249,null,null,null,null,129,26/02/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,33,COSTR,26/02/2024,1,RCL0219/23-24,219,J. MEHTA -LABOUR CONSULTANCY REMB OF TRAVEL FARE 23-25/01/24,null,1,CGST 9%@SGST 9%,2023-2024,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006552,JM/SI/2324/0253,null,null,null,null,129,26/02/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,33,COSTR,26/02/2024,1,RCP0046/23-24,46,J. MEHTA - HPPL LABOUR LEGISLATION CONSULTANCY JAN-24,null,1,CGST 9%@SGST 9%,2023-2024,null,998313,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006556,JM/SI/2324/0248,null,null,null,null,129,26/02/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,238,COSTR,31/10/2023,1,RCL0135/23-24,135,SIL INTERNATIONAL TAX ADMIN JUL-SEP 23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6026123348,null,null,null,null,164,02/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,31/10/2023,1,RCL0142/23-24,142,SIEP BV LOB CHARGES OCT-DEC 23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566134188,null,null,null,null,164,02/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,314,COSTR,12/10/2023,1,RCL0113/23-24,113,CUSTOM DUTY-FUTURE PIPE-WAVISTRONG GRE FLANGE,null,2,IGST 5%,2023-2024,null,996521,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,PO014313,PO014313,null,null,null,null,129,13/10/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,10,COSTR,31/12/2023,1,RCL0183/23-24,183,CIT-CBCM SITI JUL-DEC'2023 CENTRAL IT  ET SOM  ITSO CHARGES ,null,2,IGST 18%,2023-2024,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000362,6586258840,null,null,null,null,129,02/01/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,11,COSTR,31/10/2023,1,RCL0120/23-24,120,SGSI-FEASIBILITY STUDY-SEND-OUT PIPELINE-MANPOWER-JUN-SEP'23,null,2,IGST 18%,2023-2024,null,998519,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000407,6506328825,null,null,null,null,129,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,11,COSTR,31/10/2023,1,RCL0121/23-24,121,SGSI-FEASIBILITY STUDY-3RD TANK-MANPOWER-AUG-SEP'23,null,2,IGST 18%,2023-2024,null,998519,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000478,6506328827,null,null,null,null,129,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,252,COSTR,31/10/2023,1,RCL0122/23-24,122,BLACKLINE SAFETY-JARVIS HARDWARE SERVICES,null,2,IGST 18%,2023-2024,null,998399,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR006733,INV2088794,null,null,null,null,129,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,10,COSTR,31/10/2023,1,RCL0123/23-24,123,CIT-CBCM SITI JUN-SEP'23 CENTRAL IT  ET SOM  ITSO CHARGES ,null,2,IGST 18%,2023-2024,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000362,6586250380,null,null,null,null,129,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,10,COSTR,31/10/2023,1,RCL0124/23-24,124,ZZIT/500001-NON-ERP SITI Q3-2023 SERVICE BUNDLE CHARGES,null,2,IGST 18%,2023-2024,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000363,6586248823,null,null,null,null,129,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,10,COSTR,31/10/2023,1,RCL0125/23-24,125,CIT-CBCM SITI JUN-AUG'23 CENTRAL IT  ET SOM  ITSO CHARGES ,null,2,IGST 18%,2023-2024,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000362,6586248801,null,null,null,null,129,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,224,COSTR,31/10/2023,1,RCL0126/23-24,126,CUMULUS JAN-23 SMART TORQUE SERV. ANNUAL LICENSE FEE,null,2,IGST 18%,2023-2024,null,997331,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR006423,1332,null,null,null,null,129,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,11,COSTR,31/10/2023,1,RCL0127/23-24,127,SGSI JUN-AUG'23 FAIR+ER LIFE EXTENTION WORK AT HAZIRA,null,2,IGST 18%,2023-2024,null,998399,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000401,6506328826,null,null,null,null,129,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,12,COSTR,31/10/2023,1,RCL0128/23-24,128,SIBV -RE - ALLOCATION GLOBAL FEES Q3 2023,null,2,IGST 18%,2023-2024,null,998519,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,MIN012775,6036240515,null,null,null,null,129,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,10,COSTR,31/10/2023,1,RCL0129/23-24,129,ZZIT/014133/111 SITI JUL-SEP'23 AUTOMATION HYDROCARBON A/C,null,2,IGST 18%,2023-2024,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000506,6586251546,null,null,null,null,129,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,193,COSTR,31/03/2022,1,RCL0268/21-22,268,MEDORA CAR HIRE ANUPAMRUNGTA ABHINAVSIRVAIYA MAR22,null,1,CGST 2.5%@SGST 2.5%,2021-2022,null,996601,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,MIN011228,202122-002295 2296,null,null,null,null,128,25/05/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,10,COSTR,31/07/2023,1,RCL0036/23-24,36,MTR-ZZIT/013373/111 SITI MAR-JUN'23 MS TEAM ROOM-DMND0029756,null,2,IGST 18%,2023-2024,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000435,6586243777,null,null,null,null,129,01/08/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,11,COSTR,31/07/2023,1,RCL0037/23-24,37,SGSI APR-JUN'23 FAIR+ER LIFE EXTENTION WORK AT HAZIRA,null,2,IGST 18%,2023-2024,null,998399,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000401,6506323713,null,null,null,null,129,01/08/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,37,COSTR,31/07/2023,1,RCL0038/23-24,38,HNS-I T-SYSTEMS JUN-23 BIM BASE CHARGE(H&S),null,2,IGST 18%,2023-2024,null,998349,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR006372,5805007144,null,null,null,null,129,01/08/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,37,COSTR,31/07/2023,1,RCL0039/23-24,39,HNS-I T-SYSTEMS JUN-23 BIM BASE CHARGE(H&S),null,2,IGST 18%,2023-2024,null,998349,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR006372,5805007156,null,null,null,null,129,01/08/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,37,COSTR,31/07/2023,1,RCL0040/23-24,40,HNS-I T-SYSTEMS MAY-23 BIM BASE CHARGE(H&S),null,2,IGST 18%,2023-2024,null,998349,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR006372,5805007090,null,null,null,null,129,01/08/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,37,COSTR,31/07/2023,1,RCL0041/23-24,41,HNS-I T-SYSTEMS MAY-23 BIM BASE CHARGE(H&S),null,2,IGST 18%,2023-2024,null,998349,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR006372,5805007075,null,null,null,null,129,01/08/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
