COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,ADDR_FLAG,INVOICE_SEQ,INVOICE_NO,INVOICE_REF,INVOICE_DT,INVOICE_CATEGORY,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,INVOICE_TYPE,LINKED_INVOICE,NUM_LINE,NOTE,GROSS_AMT_USD,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT_INR,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,MODIFY_BY,MODIFY_DT,OTHER_INV_STR,AMT_WORD,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,TDS_AMT,TCS_TDS,TDS_STRUCT_CD,TDS_EFF_DT,TCS_AMT,TCS_STRUCT_CD,TCS_EFF_DT,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SAP_EXCHNG_RATE,TCS_CERT_FLAG,ALLOC_QTY,SUB_INV_TYPE
Gail,1-1-1601-83L115-0-1-0-3,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109005411,UPG2A23109005411,31/07/2023 00:00:00,S,8,18/07/2023 00:00:00,31/07/2023 00:00:00,05/08/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 18/07/2023 to 31/07/2023,null,null,null,null,1,6843644.16,IGST 12%,null,null,7664881,null,null,7664881,null,Y,6,01/08/2023 00:00:00,Y,6,01/08/2023 00:00:00,A,6,03/08/2023 00:00:00,113,01/08/2023 00:00:00,2023-2024,null,null,null,null,O,113,01/08/2023 00:00:00,136872.88,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,03/08/2023 00:00:00,null,null,86628.41,null
Gail,1-1-1601-83L120-0-1-0-3,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109007181,UPG2A23109007181,31/08/2023 00:00:00,S,8,25/08/2023 00:00:00,31/08/2023 00:00:00,06/09/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 25/08/2023 to 31/08/2023,null,null,null,null,1,1.3035E7,IGST 12%,null,null,14599200,null,null,14599200,null,Y,6,02/09/2023 00:00:00,Y,6,02/09/2023 00:00:00,A,6,04/09/2023 00:00:00,113,02/09/2023 00:00:00,2023-2024,null,null,null,null,O,113,02/09/2023 00:00:00,260700,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,128,04/09/2023 00:00:00,null,null,165000.0,null
Gail,1-1-1601-83L121-0-1-0-3,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109007669,UPG2A23109007669,15/09/2023 00:00:00,S,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/2023 00:00:00,TC,null,2,Due to system issue Imbalance qty not calculating and also -ve imb not coming.,null,null,null,null,1,1.26,IGST 12%,null,null,1,null,null,1,null,Y,6,20/09/2023 00:00:00,Y,6,20/09/2023 00:00:00,A,6,20/09/2023 00:00:00,113,20/09/2023 00:00:00,2023-2024,null,null,null,null,O,113,20/09/2023 00:00:00,.03,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,128,21/09/2023 00:00:00,null,null,0.032,null
Gail,1-1-1601-83L122-0-1-0-3,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109009007,UPG2A23109009007,15/10/2023 00:00:00,S,8,13/10/2023 00:00:00,15/10/2023 00:00:00,20/10/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 13/10/2023 to 15/10/2023,null,null,null,null,1,1518623.4,IGST 12%,null,null,1700858,null,null,1700858,null,Y,6,17/10/2023 00:00:00,Y,6,17/10/2023 00:00:00,A,153,18/10/2023 00:00:00,130,17/10/2023 00:00:00,2023-2024,null,null,null,null,O,130,17/10/2023 00:00:00,30372.47,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,128,19/10/2023 00:00:00,null,null,19223.08,null
Gail,1-1-1601-84L110-0-1-0-4,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109004013,UPG2A23109004013,26/06/2023 00:00:00,S,8,20/06/2023 00:00:00,26/06/2023 00:00:00,06/07/2023 00:00:00,TC,null,2,Due to system issue System generated invoice not matching- so party generated updated.,null,null,null,null,1,4588164.0,IGST 12%,null,null,5138744,null,null,5138744,null,Y,153,04/07/2023 00:00:00,Y,153,04/07/2023 00:00:00,A,153,05/07/2023 00:00:00,113,04/07/2023 00:00:00,2023-2024,null,null,null,null,O,113,04/07/2023 00:00:00,null,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,61200.0,null
Gail,1-1-1601-84L116-0-1-0-4,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109005368,UPG2A23109005368,31/07/2023 00:00:00,S,8,18/07/2023 00:00:00,31/07/2023 00:00:00,05/08/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 18/07/2023 to 31/07/2023,null,null,null,null,1,9124500.0,IGST 12%,null,null,10219440,null,null,10219440,null,Y,6,01/08/2023 00:00:00,Y,6,01/08/2023 00:00:00,A,6,03/08/2023 00:00:00,113,01/08/2023 00:00:00,2023-2024,null,null,null,null,O,113,01/08/2023 00:00:00,182490,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,03/08/2023 00:00:00,null,null,115500.0,null
Gail,1-1-1601-84L122-0-1-0-4,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109008808,UPG2A23109008808,15/10/2023 00:00:00,S,8,13/10/2023 00:00:00,15/10/2023 00:00:00,20/10/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 13/10/2023 to 15/10/2023,null,null,null,null,1,3208411.36,IGST 12%,null,null,3593421,null,null,3593421,null,Y,6,17/10/2023 00:00:00,Y,6,17/10/2023 00:00:00,A,153,18/10/2023 00:00:00,130,17/10/2023 00:00:00,2023-2024,null,null,null,null,O,130,17/10/2023 00:00:00,64168.23,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,128,19/10/2023 00:00:00,null,null,40612.8,null
Gail,1-1-1601-84L122-0-1-0-4,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109010075,UPG2A23109010075,31/10/2023 00:00:00,S,2,16/10/2023 00:00:00,31/10/2023 00:00:00,07/11/2023 00:00:00,TC,null,3,pls approve party generated invoice ,null,null,null,null,1,1.19,IGST 12%,null,null,1,null,null,1,null,Y,6,02/11/2023 00:00:00,Y,6,02/11/2023 00:00:00,A,49,03/11/2023 00:00:00,130,02/11/2023 00:00:00,2023-2024,null,null,null,null,O,130,02/11/2023 00:00:00,.02,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,128,03/11/2023 00:00:00,null,null,0.03,null
Gail,1-1-1601-85L111-0-1-0-5,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109003649,UPG2A23109003649,26/06/2023 00:00:00,S,8,20/06/2023 00:00:00,26/06/2023 00:00:00,06/07/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 20/06/2023 to 26/06/2023,null,null,null,null,1,2968812.0,IGST 12%,null,null,3325069,null,null,3325069,null,Y,153,04/07/2023 00:00:00,Y,153,04/07/2023 00:00:00,A,153,05/07/2023 00:00:00,113,04/07/2023 00:00:00,2023-2024,null,null,null,null,O,113,04/07/2023 00:00:00,null,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,39600.0,null
Gail,1-1-1601-85L111-0-1-0-5,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109003934,UPG2A23109003934,26/06/2023 00:00:00,S,8,20/06/2023 00:00:00,26/06/2023 00:00:00,06/07/2023 00:00:00,IC,null,1, SG imbalance qty not matching due to system issue- so PG generated,null,null,null,null,1,1874.5,IGST 12%,null,null,2099,null,null,2099,null,Y,153,04/07/2023 00:00:00,Y,153,04/07/2023 00:00:00,A,153,05/07/2023 00:00:00,113,04/07/2023 00:00:00,2023-2024,null,null,null,null,O,113,04/07/2023 00:00:00,null,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,50.0,null
Gail,1-1-1603-1021S1-0-1-0-1,C,null,null,null,C,1,null,null,2025-2026,UPG2A25109000731,UPG2A25109000731,15/04/2025 00:00:00,S,1,01/04/2025 00:00:00,15/04/2025 00:00:00,22/04/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/04/2025 to 15/04/2025,null,null,null,null,1,138402.0,IGST 12%,null,null,155010,null,null,155010,null,Y,6,17/04/2025 00:00:00,Y,6,17/04/2025 00:00:00,A,46,21/04/2025 00:00:00,219,17/04/2025 00:00:00,2025-2026,null,null,null,null,O,219,17/04/2025 00:00:00,2768.04,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,23/04/2025 00:00:00,null,null,5400.0,null
Gail,1-1-1603-1021S1-0-1-0-1,C,null,null,null,C,1,null,null,2025-2026,UPG2A25109000732,UPG2A25109000732,15/04/2025 00:00:00,S,1,01/04/2025 00:00:00,15/04/2025 00:00:00,22/04/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/04/2025 to 15/04/2025,null,null,null,null,1,230670.0,IGST 12%,null,null,258350,null,null,258350,null,Y,6,17/04/2025 00:00:00,Y,6,17/04/2025 00:00:00,A,46,21/04/2025 00:00:00,219,17/04/2025 00:00:00,2025-2026,null,null,null,null,O,219,17/04/2025 00:00:00,4613.4,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,23/04/2025 00:00:00,null,null,9000.0,null
Gail,1-1-1603-1021S1-0-1-0-1,C,null,null,null,C,1,null,null,2025-2026,UPG2A25109002590,UPG2A25109002590,30/04/2025 00:00:00,S,2,16/04/2025 00:00:00,30/04/2025 00:00:00,06/05/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/04/2025 to 30/04/2025,null,null,null,null,1,322938.0,IGST 12%,null,null,361691,null,null,361691,null,Y,6,02/05/2025 00:00:00,Y,6,02/05/2025 00:00:00,A,46,05/05/2025 00:00:00,219,02/05/2025 00:00:00,2025-2026,null,null,null,null,O,219,02/05/2025 00:00:00,6458.76,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,05/05/2025 00:00:00,null,null,12600.0,null
Gail,1-1-1603-332S1-0-32-0-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109010924,UPG2A23109010924,05/11/2023 00:00:00,S,8,04/11/2023 00:00:00,05/11/2023 00:00:00,21/11/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 04/11/2023 to 05/11/2023,null,null,null,null,1,22338.0,IGST 12%,null,null,25019,null,null,25019,null,Y,49,17/11/2023 00:00:00,Y,49,17/11/2023 00:00:00,A,49,17/11/2023 00:00:00,130,17/11/2023 00:00:00,2023-2024,null,null,null,null,O,130,17/11/2023 00:00:00,446.76,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,128,22/11/2023 00:00:00,null,null,850.0,null
Gail,1-1-1603-332S1-0-32-0-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109010925,UPG2A23109010925,12/11/2023 00:00:00,S,8,11/11/2023 00:00:00,12/11/2023 00:00:00,21/11/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 11/11/2023 to 12/11/2023,null,null,null,null,1,24966.0,IGST 12%,null,null,27962,null,null,27962,null,Y,49,17/11/2023 00:00:00,Y,49,17/11/2023 00:00:00,A,49,17/11/2023 00:00:00,130,17/11/2023 00:00:00,2023-2024,null,null,null,null,O,130,17/11/2023 00:00:00,499.32,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,128,22/11/2023 00:00:00,null,null,950.0,null
Gail,1-1-1603-371S1-0-15-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109011721,UPG2A24109011721,31/10/2024 00:00:00,S,8,16/10/2024 00:00:00,23/10/2024 00:00:00,06/11/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/10/2024 to 23/10/2024,null,null,null,null,1,209140.8,IGST 12%,null,null,234238,null,null,234238,null,Y,153,05/11/2024 00:00:00,Y,153,05/11/2024 00:00:00,A,46,06/11/2024 00:00:00,219,05/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,05/11/2024 00:00:00,4182.82,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,06/11/2024 00:00:00,null,null,8160.0,null
Gail,1-1-1603-371S1-0-15-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109011722,UPG2A24109011722,31/10/2024 00:00:00,S,8,24/10/2024 00:00:00,31/10/2024 00:00:00,06/11/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 24/10/2024 to 31/10/2024,null,null,null,null,1,209140.8,IGST 12%,null,null,234238,null,null,234238,null,Y,153,05/11/2024 00:00:00,Y,153,05/11/2024 00:00:00,A,46,06/11/2024 00:00:00,219,05/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,05/11/2024 00:00:00,4182.82,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,06/11/2024 00:00:00,null,null,8160.0,null
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109024020,UPG2A24109024020,15/03/2025 00:00:00,S,8,01/03/2025 00:00:00,06/03/2025 00:00:00,20/03/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/03/2025 to 06/03/2025,null,null,null,null,1,92268.0,IGST 12%,null,null,103340,null,null,103340,null,Y,6,18/03/2025 00:00:00,Y,6,18/03/2025 00:00:00,A,46,19/03/2025 00:00:00,219,18/03/2025 00:00:00,2024-2025,null,null,null,null,O,219,18/03/2025 00:00:00,1845.36,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,25/03/2025 00:00:00,null,null,3600.0,null
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109024022,UPG2A24109024022,15/03/2025 00:00:00,S,8,07/03/2025 00:00:00,15/03/2025 00:00:00,20/03/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 07/03/2025 to 15/03/2025,null,null,null,null,1,103801.5,IGST 12%,null,null,116258,null,null,116258,null,Y,6,18/03/2025 00:00:00,Y,6,18/03/2025 00:00:00,A,46,19/03/2025 00:00:00,219,18/03/2025 00:00:00,2024-2025,null,null,null,null,O,219,18/03/2025 00:00:00,2076.03,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,25/03/2025 00:00:00,null,null,4050.0,null
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109025262,UPG2A24109025262,31/03/2025 00:00:00,S,8,16/03/2025 00:00:00,23/03/2025 00:00:00,05/04/2025 00:00:00,TC,null,1,Party generated invoice submitted due to technical issue in price. GTA submitted correctly but in remittance module it is incorrect. ,null,null,null,null,1,109696.4,IGST 12%,null,null,122860,null,null,122860,null,Y,6,02/04/2025 00:00:00,Y,6,02/04/2025 00:00:00,A,46,02/04/2025 00:00:00,219,02/04/2025 00:00:00,2024-2025,null,null,null,null,O,219,02/04/2025 00:00:00,2193.93,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,03/04/2025 00:00:00,null,null,4280.0,null
Gail,1-1-1603-381S1-0-7-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109003230,UPG2A24109003230,15/06/2024 00:00:00,S,1,01/06/2024 00:00:00,15/06/2024 00:00:00,20/06/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/06/2024 to 15/06/2024,null,null,null,null,1,1773900.0,IGST 12%,null,null,1986768,null,null,1986768,null,Y,6,19/06/2024 00:00:00,Y,6,19/06/2024 00:00:00,A,46,20/06/2024 00:00:00,219,18/06/2024 00:00:00,2024-2025,null,null,null,null,O,219,18/06/2024 00:00:00,35478,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,20/06/2024 00:00:00,null,null,67500.0,null
Gail,1-1-1603-381S1-0-7-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109007956,UPG2A24109007956,31/08/2024 00:00:00,S,2,16/08/2024 00:00:00,31/08/2024 00:00:00,06/09/2024 00:00:00,TC,null,2,Party generated invoice due to system issue for imbalance invoice ,null,null,null,null,1,7054.73,IGST 12%,null,null,7901,null,null,7901,null,Y,6,03/09/2024 00:00:00,Y,6,03/09/2024 00:00:00,A,46,04/09/2024 00:00:00,219,03/09/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/09/2024 00:00:00,141.09,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,04/09/2024 00:00:00,null,null,550.291,null
Gail,1-1-1603-581S1-0-6-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109003988,UPG2A24109003988,30/06/2024 00:00:00,S,8,20/06/2024 00:00:00,30/06/2024 00:00:00,05/07/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 20/06/2024 to 30/06/2024,null,null,null,null,1,144802.8,IGST 12%,null,null,162179,null,null,162179,null,Y,6,02/07/2024 00:00:00,Y,6,02/07/2024 00:00:00,A,46,03/07/2024 00:00:00,219,02/07/2024 00:00:00,2024-2025,null,null,null,null,O,219,02/07/2024 00:00:00,2896.06,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,03/07/2024 00:00:00,null,null,5510.0,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109016592,UPG2A23109016592,15/03/2024 00:00:00,S,1,01/03/2024 00:00:00,15/03/2024 00:00:00,21/03/2024 00:00:00,TC,null,2,Due to system issue Transmission charge and -Ve coming together. ,null,null,null,null,1,1578.05,IGST 12%,null,null,1767,null,null,1767,null,Y,6,18/03/2024 00:00:00,Y,6,18/03/2024 00:00:00,A,46,26/03/2024 00:00:00,113,18/03/2024 00:00:00,2023-2024,null,null,null,null,O,113,18/03/2024 00:00:00,31.56,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,28/03/2024 00:00:00,null,null,120.095,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109017486,UPG2A23109017486,31/03/2024 00:00:00,S,8,16/03/2024 00:00:00,22/03/2024 00:00:00,05/04/2024 00:00:00,TC,null,2,Invoice Of Gail for the Period of 16/03/2024 to 22/03/2024,null,null,null,null,1,1899.77,IGST 12%,null,null,2128,null,null,2128,null,Y,6,02/04/2024 00:00:00,Y,6,02/04/2024 00:00:00,A,46,05/04/2024 00:00:00,130,02/04/2024 00:00:00,2023-2024,null,null,null,null,O,130,02/04/2024 00:00:00,38,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,09/04/2024 00:00:00,null,null,144.579,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109017520,UPG2A23109017520,22/03/2024 00:00:00,S,8,16/03/2024 00:00:00,22/03/2024 00:00:00,05/04/2024 00:00:00,TC,null,2,Invoice Of Gail for the Period of 16/03/2024 to 22/03/2024,null,null,null,null,1,402764.65,IGST 12%,null,null,451096,null,null,451096,null,Y,6,02/04/2024 00:00:00,Y,6,02/04/2024 00:00:00,A,46,05/04/2024 00:00:00,130,02/04/2024 00:00:00,2023-2024,null,null,null,null,O,130,02/04/2024 00:00:00,8055.29,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,09/04/2024 00:00:00,null,null,15325.9,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109009692,UPG2A24109009692,30/09/2024 00:00:00,S,2,16/09/2024 00:00:00,30/09/2024 00:00:00,07/10/2024 00:00:00,TC,null,2,Due to system issue in calculation of imbalance- party generated submitted. ,null,null,null,null,1,5876.43,IGST 12%,null,null,6582,null,null,6582,null,Y,6,03/10/2024 00:00:00,Y,6,03/10/2024 00:00:00,A,46,04/10/2024 00:00:00,219,03/10/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/10/2024 00:00:00,117.53,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,08/10/2024 00:00:00,null,null,458.38,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109011729,UPG2A24109011729,31/10/2024 00:00:00,S,8,16/10/2024 00:00:00,23/10/2024 00:00:00,06/11/2024 00:00:00,TC,null,1,Party generated invoice- due to technical issue.,null,null,null,null,1,620991.33,IGST 12%,null,null,695510,null,null,695510,null,Y,153,05/11/2024 00:00:00,Y,153,05/11/2024 00:00:00,A,46,06/11/2024 00:00:00,219,05/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,05/11/2024 00:00:00,12419.83,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,06/11/2024 00:00:00,null,null,24229.08,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109011731,UPG2A24109011731,31/10/2024 00:00:00,S,8,24/10/2024 00:00:00,31/10/2024 00:00:00,06/11/2024 00:00:00,TC,null,1,Party generated invoice submitted- due to technical issue. ,null,null,null,null,1,627305.12,IGST 12%,null,null,702582,null,null,702582,null,Y,153,05/11/2024 00:00:00,Y,153,05/11/2024 00:00:00,A,46,06/11/2024 00:00:00,219,05/11/2024 00:00:00,2024-2025,null,null,null,null,O,219,05/11/2024 00:00:00,12546.1,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,201,06/11/2024 00:00:00,null,null,24475.42,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109014699,UPG2A24109014699,30/11/2024 00:00:00,S,8,23/11/2024 00:00:00,25/11/2024 00:00:00,05/12/2024 00:00:00,TC,null,1,Party Generated invoice submitted due to NHV/GHV calculation mis-match ,null,null,null,null,1,148973.2,IGST 12%,null,null,166850,null,null,166850,null,Y,6,03/12/2024 00:00:00,Y,6,03/12/2024 00:00:00,A,46,04/12/2024 00:00:00,219,02/12/2024 00:00:00,2024-2025,null,null,null,null,O,219,02/12/2024 00:00:00,2979.46,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,04/12/2024 00:00:00,null,null,5812.45,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109014701,UPG2A24109014701,30/11/2024 00:00:00,S,8,26/11/2024 00:00:00,28/11/2024 00:00:00,05/12/2024 00:00:00,TC,null,1,Party generated invoice submitted due to technical issue in calculation of GHV & NHV. ,null,null,null,null,1,150115.19,IGST 12%,null,null,168129,null,null,168129,null,Y,6,03/12/2024 00:00:00,Y,6,03/12/2024 00:00:00,A,46,04/12/2024 00:00:00,219,03/12/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/12/2024 00:00:00,3002.3,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,04/12/2024 00:00:00,null,null,5857.01,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109014702,UPG2A24109014702,30/11/2024 00:00:00,S,8,29/11/2024 00:00:00,30/11/2024 00:00:00,05/12/2024 00:00:00,TC,null,1,Party generated invoice submitted- due to technical issue in NHV/GHV calculaion,null,null,null,null,1,99413.67,IGST 12%,null,null,111343,null,null,111343,null,Y,6,03/12/2024 00:00:00,Y,6,03/12/2024 00:00:00,A,46,04/12/2024 00:00:00,219,03/12/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/12/2024 00:00:00,1988.27,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,04/12/2024 00:00:00,null,null,3878.8,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109014799,UPG2A24109014799,30/11/2024 00:00:00,S,8,23/11/2024 00:00:00,25/11/2024 00:00:00,05/12/2024 00:00:00,TC,null,2,Party generated invoice submitted due to technical issue,null,null,null,null,1,255.17,IGST 12%,null,null,286,null,null,286,null,Y,6,03/12/2024 00:00:00,Y,6,03/12/2024 00:00:00,A,46,04/12/2024 00:00:00,219,03/12/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/12/2024 00:00:00,5.1,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,04/12/2024 00:00:00,null,null,19.904,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109014826,UPG2A24109014826,30/11/2024 00:00:00,S,2,16/11/2024 00:00:00,30/11/2024 00:00:00,05/12/2024 00:00:00,TC,null,2,Party generated invoice submitted due to technical issue in unauthorized overrun ,null,null,null,null,1,5.42,IGST 12%,null,null,6,null,null,6,null,Y,6,03/12/2024 00:00:00,Y,6,03/12/2024 00:00:00,A,46,04/12/2024 00:00:00,219,03/12/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/12/2024 00:00:00,.11,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,04/12/2024 00:00:00,null,null,0.423,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109016522,UPG2A24109016522,15/12/2024 00:00:00,S,1,01/12/2024 00:00:00,15/12/2024 00:00:00,20/12/2024 00:00:00,TC,null,2,Party generated invoice submitted- due to technical issue in imbalance calculation and formula in GTA,null,null,null,null,1,1806.24,IGST 12%,null,null,2023,null,null,2023,null,Y,6,17/12/2024 00:00:00,Y,6,17/12/2024 00:00:00,A,46,18/12/2024 00:00:00,219,17/12/2024 00:00:00,2024-2025,null,null,null,null,O,219,17/12/2024 00:00:00,36.12,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,18/12/2024 00:00:00,null,null,140.892,null
Gail,1-1-1603-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109017449,UPG2A24109017449,31/12/2024 00:00:00,S,2,16/12/2024 00:00:00,31/12/2024 00:00:00,06/01/2025 00:00:00,TC,null,2,Party generated invoice submitted- due to technical issue in calculation ,null,null,null,null,1,2712.1,IGST 12%,null,null,3038,null,null,3038,null,Y,6,03/01/2025 00:00:00,Y,6,03/01/2025 00:00:00,A,46,06/01/2025 00:00:00,219,03/01/2025 00:00:00,2024-2025,null,null,null,null,O,219,03/01/2025 00:00:00,54.24,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,06/01/2025 00:00:00,null,null,211.552,null
Gail,1-1-1603-722L25-0-1-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109019181,UPG2A24109019181,15/01/2025 00:00:00,S,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/01/2025 to 15/01/2025,null,null,null,null,1,928188.0,IGST 12%,null,null,1039571,null,null,1039571,null,Y,6,20/01/2025 00:00:00,Y,6,20/01/2025 00:00:00,A,46,20/01/2025 00:00:00,219,20/01/2025 00:00:00,2024-2025,null,null,null,null,O,219,20/01/2025 00:00:00,18563.76,TDS,TDS 2%,01/04/2023 00:00:00,null,null,null,Y,164,20/01/2025 00:00:00,null,null,27600.0,null
