COMPANY_CD,FINANCIAL_YEAR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,PLANT_SEQ,INVOICE_NO,INVOICE_SEQ,DR_CR_REF_NO,DR_CR_NO,DR_CR_FIN_YR,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,INV_DUE_DT,INT_RATE_TYPE,INT_RATE,INT_AMT,REMARK,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,INVOICE_ID_SEQ,PAY_RECV_AMT,PAY_RECV_DT,PAY_REMARK,PAY_UPDATE_CNT,PAY_UPDATE_DT,PAY_INSERT_DT,PAY_INSERT_BY,PAY_UPDATE_BY,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,PRINT_BY_TRI,PRINT_DT_TRI,PRINT_BY_DUP,PRINT_DT_DUP,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,CRITERIA,TOTAL_AMT,DR_CR_FLAG,TOTAL_GROSS,TOTAL_TAX,DR_CR_SEQ,DR_CR_DUE_DT,DR_CR_DT,CARGO_NO,INV_FLAG,BU_CONTACT_PERSON_CD,CONTACT_PERSON_CD,FIN_SYS
HCGD-B,2024-2025,06,1,0,6,0,S,1,0,1,S0129/24-25,129,D012/24-25,D012/24-25,2024-2025,15/07/2024 00:00:00,null,01/07/2024 00:00:00,15/07/2024 00:00:00,19/07/2024 00:00:00,null,null,null,Change in Exchange rate - 83.66 Rs/$,Y,113,16/07/2024 00:00:00,null,null,null,Y,6,22/07/2024 00:00:00,219,22/07/2024 00:00:00,129,26877.32,30/10/2024 00:00:00,null,null,null,01/11/2024 00:00:00,201,null,T,46,16/07/2024 00:00:00,46,16/07/2024 00:00:00,46,22/07/2024 00:00:00,Y,201,24/07/2024 00:00:00,1,27220,DR,26376.18,529127.08,null,25/07/2024 00:00:00,22/07/2024 00:00:00,null,Y,0,amitk.sam@haryanacitygas.com,S
HCGD-B,2024-2025,06,1,0,6,0,S,1,0,1,S0146/24-25,146,D016/24-25,D016/24-25,2024-2025,31/07/2024 00:00:00,null,16/07/2024 00:00:00,31/07/2024 00:00:00,05/08/2024 00:00:00,null,null,null,Change in Exchange rate - 83.81 Rs/$,Y,23,01/08/2024 00:00:00,null,null,null,Y,6,07/08/2024 00:00:00,46,07/08/2024 00:00:00,146,19685.93,30/10/2024 00:00:00,Customer has deducted TDS of RS.19 system is not allowing here to update,null,null,01/11/2024 00:00:00,201,null,T,46,01/08/2024 00:00:00,46,01/08/2024 00:00:00,46,07/08/2024 00:00:00,Y,201,23/08/2024 00:00:00,1,29110,DR,19299.93,566935.53,null,12/08/2024 00:00:00,07/08/2024 00:00:00,null,Y,0,amitk.sam@haryanacitygas.com,S
HCGD-B,2024-2025,06,1,0,6,0,S,1,0,1,S0182/24-25,182,D023/24-25,D023/24-25,2024-2025,31/08/2024 00:00:00,null,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/2024 00:00:00,null,null,null,.,Y,23,02/09/2024 00:00:00,null,null,null,Y,6,03/09/2024 00:00:00,201,03/09/2024 00:00:00,182,8512.92,20/09/2024 00:00:00,null,null,null,01/10/2024 00:00:00,201,null,T,201,02/09/2024 00:00:00,201,02/09/2024 00:00:00,201,03/09/2024 00:00:00,Y,201,03/09/2024 00:00:00,10,29950.26,DR,8346,584399.9,null,06/09/2024 00:00:00,31/08/2024 00:00:00,null,Y,0,amitk.sam@haryanacitygas.com,S
HCGD-B,2024-2025,06,1,0,6,0,S,1,0,1,S0219/24-25,219,D027/24-25,D027/24-25,2024-2025,31/10/2024 00:00:00,null,16/10/2024 00:00:00,31/10/2024 00:00:00,07/11/2024 00:00:00,null,null,null,.,Y,113,04/11/2024 00:00:00,null,null,null,Y,153,05/11/2024 00:00:00,46,05/11/2024 00:00:00,219,4630.8,07/11/2024 00:00:00,As per bank desc payment recd from HCG mail sent to comm-ops for confirmation,null,null,11/11/2024 00:00:00,201,null,T,201,04/11/2024 00:00:00,201,04/11/2024 00:00:00,46,05/11/2024 00:00:00,Y,201,15/11/2024 00:00:00,10,26697.78,DR,4540,521916.72,null,08/11/2024 00:00:00,05/11/2024 00:00:00,null,Y,0,amitk.sam@haryanacitygas.com,S
SISECAM,2021-2022,1-0,1,0,1,0,S,1,0,1,S0121/21-22,121,D018/21-22,D018/21-22,2021-2022,31/08/2021 00:00:00,null,16/08/2021 00:00:00,31/08/2021 00:00:00,06/09/2021 00:00:00,null,null,null,.,Y,6,02/09/2021 00:00:00,null,null,null,Y,36,02/09/2021 00:00:00,23,02/09/2021 00:00:00,121,1376,06/09/2021 00:00:00,RTGS,null,null,06/09/2021 00:00:00,28,null,T,23,02/09/2021 00:00:00,23,02/09/2021 00:00:00,23,02/09/2021 00:00:00,Y,85,02/09/2021 00:00:00,10,69961.54,DR,1299,2433781.34,null,06/09/2021 00:00:00,31/08/2021 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2021-2022,3-0,1,0,3,0,S,1,0,1,S0208/21-22,208,D031/21-22,D031/21-22,2021-2022,15/02/2022 00:00:00,null,01/02/2022 00:00:00,15/02/2022 00:00:00,21/02/2022 00:00:00,null,null,null,.,Y,6,17/02/2022 00:00:00,null,null,null,Y,6,17/02/2022 00:00:00,23,17/02/2022 00:00:00,208,11068,24/02/2022 00:00:00,RTGS- recd 17060 including short payment aginst bill no  S0208/21-22 dated 21/02/22,null,null,25/02/2022 00:00:00,128,null,T,23,17/02/2022 00:00:00,23,17/02/2022 00:00:00,23,17/02/2022 00:00:00,Y,128,17/02/2022 00:00:00,10,57375.23,DR,10451,5991982.03,null,21/02/2022 00:00:00,15/02/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0050/22-23,50,D006/22-23,D006/22-23,2022-2023,15/07/2022 00:00:00,null,01/07/2022 00:00:00,15/07/2022 00:00:00,21/07/2022 00:00:00,null,null,null,.,Y,6,18/07/2022 00:00:00,null,null,null,Y,36,20/07/2022 00:00:00,23,20/07/2022 00:00:00,50,29802.39,21/07/2022 00:00:00,RTGS recd_ 20 rupees short recd from the customer,null,null,27/07/2022 00:00:00,128,null,T,23,18/07/2022 00:00:00,23,18/07/2022 00:00:00,23,20/07/2022 00:00:00,Y,128,20/07/2022 00:00:00,10,55601.51,DR,28142.01,6546809.41,null,25/07/2022 00:00:00,15/07/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0058/22-23,58,D008/22-23,D008/22-23,2022-2023,31/07/2022 00:00:00,null,16/07/2022 00:00:00,31/07/2022 00:00:00,05/08/2022 00:00:00,null,null,null,.,Y,6,02/08/2022 00:00:00,null,null,null,Y,36,03/08/2022 00:00:00,23,03/08/2022 00:00:00,58,95510.34,08/08/2022 00:00:00,CREDIT NOTE ISSUE C0001/22-23 ADJUST RS.38490,null,null,08/08/2022 00:00:00,28,null,T,23,02/08/2022 00:00:00,23,02/08/2022 00:00:00,23,03/08/2022 00:00:00,Y,128,03/08/2022 00:00:00,10,58085.28,DR,90189.18,6797352.81,null,06/08/2022 00:00:00,31/07/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2021-2022,3-0,1,0,3,0,S,1,0,1,S0197/21-22,197,D029/21-22,D029/21-22,2021-2022,15/01/2022 00:00:00,null,01/01/2022 00:00:00,15/01/2022 00:00:00,21/01/2022 00:00:00,null,null,null,.,Y,6,18/01/2022 00:00:00,null,null,null,Y,36,18/01/2022 00:00:00,23,18/01/2022 00:00:00,197,1124,27/01/2022 00:00:00,RTGS,null,null,28/01/2022 00:00:00,28,null,T,23,18/01/2022 00:00:00,23,18/01/2022 00:00:00,23,18/01/2022 00:00:00,Y,128,18/01/2022 00:00:00,10,62310.03,DR,1061,6372758.19,null,21/01/2022 00:00:00,15/01/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0099/22-23,99,D018/22-23,D018/22-23,2022-2023,15/10/2022 00:00:00,null,01/10/2022 00:00:00,15/10/2022 00:00:00,20/10/2022 00:00:00,null,null,null,.,Y,49,17/10/2022 00:00:00,null,null,null,Y,36,18/10/2022 00:00:00,23,18/10/2022 00:00:00,99,243121.55,21/10/2022 00:00:00,RTGS,null,null,21/10/2022 00:00:00,164,null,T,130,17/10/2022 00:00:00,130,17/10/2022 00:00:00,130,18/10/2022 00:00:00,Y,128,19/10/2022 00:00:00,10,49616.56,DR,229576.54,6008930.74,null,21/10/2022 00:00:00,15/10/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2024-2025,07,1,0,8,0,S,1,0,1,S0130/24-25,130,D009/24-25,D009/24-25,2024-2025,15/07/2024 00:00:00,null,01/07/2024 00:00:00,15/07/2024 00:00:00,19/07/2024 00:00:00,null,null,null,.,Y,113,16/07/2024 00:00:00,null,null,null,Y,6,17/07/2024 00:00:00,219,17/07/2024 00:00:00,130,38391.93,19/07/2024 00:00:00,null,null,null,22/07/2024 00:00:00,201,null,T,46,16/07/2024 00:00:00,46,16/07/2024 00:00:00,46,17/07/2024 00:00:00,Y,201,23/07/2024 00:00:00,10,54929.96,DR,36253,3920551.03,null,20/07/2024 00:00:00,15/07/2024 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0201/22-23,201,D023/22-23,D023/22-23,2022-2023,31/12/2022 00:00:00,null,16/12/2022 00:00:00,31/12/2022 00:00:00,06/01/2023 00:00:00,null,null,null,.,Y,49,03/01/2023 00:00:00,null,null,null,Y,6,03/01/2023 00:00:00,153,03/01/2023 00:00:00,201,789601.82,09/01/2023 00:00:00,RTGS recd,null,null,10/01/2023 00:00:00,128,null,T,153,03/01/2023 00:00:00,153,03/01/2023 00:00:00,153,03/01/2023 00:00:00,Y,128,04/01/2023 00:00:00,10,40524.94,DR,745610.78,4935937.81,null,06/01/2023 00:00:00,31/12/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0222/22-23,222,D025/22-23,D025/22-23,2022-2023,31/01/2023 00:00:00,null,16/01/2023 00:00:00,31/01/2023 00:00:00,06/02/2023 00:00:00,null,null,null,.,Y,6,02/02/2023 00:00:00,null,null,null,Y,6,02/02/2023 00:00:00,23,02/02/2023 00:00:00,222,886.79,06/02/2023 00:00:00,RTGS recd,null,null,07/02/2023 00:00:00,128,null,T,49,02/02/2023 00:00:00,49,02/02/2023 00:00:00,23,02/02/2023 00:00:00,Y,128,03/02/2023 00:00:00,10,40910.58,DR,837.39,4914429.36,null,06/02/2023 00:00:00,31/01/2023 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2021-2022,3-0,1,0,3,0,S,1,0,1,S0223/21-22,223,D035/21-22,D035/21-22,2021-2022,15/03/2022 00:00:00,null,01/03/2022 00:00:00,15/03/2022 00:00:00,22/03/2022 00:00:00,null,null,null,.,Y,36,17/03/2022 00:00:00,null,null,null,Y,36,17/03/2022 00:00:00,23,17/03/2022 00:00:00,223,5876.22,23/03/2022 00:00:00,RTGS RECD,null,null,23/03/2022 00:00:00,128,null,T,23,17/03/2022 00:00:00,23,17/03/2022 00:00:00,23,17/03/2022 00:00:00,Y,128,21/03/2022 00:00:00,10,54307.14,DR,5550,5730217.77,null,22/03/2022 00:00:00,15/03/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0088/22-23,88,D016/22-23,D016/22-23,2022-2023,15/09/2022 00:00:00,null,01/09/2022 00:00:00,15/09/2022 00:00:00,22/09/2022 00:00:00,null,null,null,.,Y,6,19/09/2022 00:00:00,null,null,null,Y,36,20/09/2022 00:00:00,23,20/09/2022 00:00:00,88,345339.59,29/09/2022 00:00:00,RTGS recd,null,null,03/10/2022 00:00:00,128,null,T,23,19/09/2022 00:00:00,23,19/09/2022 00:00:00,23,20/09/2022 00:00:00,Y,128,21/09/2022 00:00:00,10,51424.54,DR,326099.71,6021598.83,null,23/09/2022 00:00:00,15/09/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0171/22-23,171,D021/22-23,D021/22-23,2022-2023,30/11/2022 00:00:00,null,16/11/2022 00:00:00,30/11/2022 00:00:00,06/12/2022 00:00:00,null,null,null,.,Y,6,02/12/2022 00:00:00,null,null,null,Y,36,02/12/2022 00:00:00,49,02/12/2022 00:00:00,171,548422.66,06/12/2022 00:00:00,RTGS recd,null,null,07/12/2022 00:00:00,128,null,T,49,02/12/2022 00:00:00,49,02/12/2022 00:00:00,49,02/12/2022 00:00:00,Y,128,05/12/2022 00:00:00,10,42451,DR,517868.42,5101924.32,null,06/12/2022 00:00:00,30/11/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0194/22-23,194,D022/22-23,D022/22-23,2022-2023,15/12/2022 00:00:00,null,01/12/2022 00:00:00,15/12/2022 00:00:00,22/12/2022 00:00:00,null,null,null,.,Y,6,19/12/2022 00:00:00,null,null,null,Y,6,20/12/2022 00:00:00,153,20/12/2022 00:00:00,194,702636.43,22/12/2022 00:00:00,RTGS recd,null,null,23/12/2022 00:00:00,128,null,T,130,19/12/2022 00:00:00,130,19/12/2022 00:00:00,153,20/12/2022 00:00:00,Y,128,20/12/2022 00:00:00,10,38564.43,DR,663490.49,4689356.9,null,23/12/2022 00:00:00,15/12/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,3-0,1,1,3,0,S,1,0,1,S0003/22-23,3,D001/22-23,D001/22-23,2022-2023,15/04/2022 00:00:00,null,01/04/2022 00:00:00,15/04/2022 00:00:00,21/04/2022 00:00:00,null,null,null,.,Y,6,18/04/2022 00:00:00,null,null,null,Y,36,19/04/2022 00:00:00,23,19/04/2022 00:00:00,3,555,24/05/2022 00:00:00,RTGS recd,null,null,25/05/2022 00:00:00,128,null,T,23,18/04/2022 00:00:00,23,18/04/2022 00:00:00,23,19/04/2022 00:00:00,Y,128,29/04/2022 00:00:00,10,53705.03,DR,524,5650010.72,null,22/04/2022 00:00:00,15/04/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,3-0,1,1,3,0,S,1,0,1,S0042/22-23,42,D005/22-23,D005/22-23,2022-2023,30/06/2022 00:00:00,null,16/06/2022 00:00:00,30/06/2022 00:00:00,07/07/2022 00:00:00,null,null,null,For Month June 2022,Y,6,04/07/2022 00:00:00,null,null,null,Y,36,13/07/2022 00:00:00,23,13/07/2022 00:00:00,42,124531,15/07/2022 00:00:00,RTGS recd,null,null,18/07/2022 00:00:00,128,null,T,23,04/07/2022 00:00:00,23,04/07/2022 00:00:00,23,13/07/2022 00:00:00,Y,128,26/07/2022 00:00:00,10,57704.47,DR,117593.08,6283439.62,null,16/07/2022 00:00:00,13/07/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0072/22-23,72,D010/22-23,D010/22-23,2022-2023,15/08/2022 00:00:00,null,01/08/2022 00:00:00,15/08/2022 00:00:00,23/08/2022 00:00:00,null,null,null,.,Y,6,18/08/2022 00:00:00,null,null,null,Y,36,18/08/2022 00:00:00,23,18/08/2022 00:00:00,72,69106.66,23/08/2022 00:00:00,RTGS recd,null,null,24/08/2022 00:00:00,128,null,T,23,18/08/2022 00:00:00,23,18/08/2022 00:00:00,23,18/08/2022 00:00:00,Y,128,01/09/2022 00:00:00,10,54468.51,DR,65256.53,6387859.76,null,23/08/2022 00:00:00,15/08/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0091/22-23,91,D017/22-23,D017/22-23,2022-2023,30/09/2022 00:00:00,null,16/09/2022 00:00:00,30/09/2022 00:00:00,07/10/2022 00:00:00,null,null,null,.,Y,23,03/10/2022 00:00:00,null,null,null,Y,36,03/11/2022 00:00:00,49,04/10/2022 00:00:00,91,249414.84,12/10/2022 00:00:00,RTGS recd,null,null,14/10/2022 00:00:00,128,null,T,49,03/10/2022 00:00:00,49,03/10/2022 00:00:00,153,04/10/2022 00:00:00,Y,128,05/10/2022 00:00:00,10,50702.89,DR,235519.21,6092204.89,null,10/10/2022 00:00:00,30/09/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0122/22-23,122,D019/22-23,D019/22-23,2022-2023,31/10/2022 00:00:00,null,16/10/2022 00:00:00,31/10/2022 00:00:00,05/11/2022 00:00:00,null,null,null,GSPL ship or pay charges for transmission service for Oct2FN 2022,Y,6,02/11/2022 00:00:00,null,null,null,Y,36,03/11/2022 00:00:00,130,03/11/2022 00:00:00,122,311754.96,04/11/2022 00:00:00,RTGS recd,null,null,07/11/2022 00:00:00,128,null,T,130,02/11/2022 00:00:00,130,02/11/2022 00:00:00,130,03/11/2022 00:00:00,Y,128,03/11/2022 00:00:00,10,51655.66,DR,294386.18,6263334.68,null,07/11/2022 00:00:00,31/10/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0135/22-23,135,D020/22-23,D020/22-23,2022-2023,15/11/2022 00:00:00,null,01/11/2022 00:00:00,15/11/2022 00:00:00,21/11/2022 00:00:00,null,null,null,.,Y,6,17/11/2022 00:00:00,null,null,null,Y,36,17/11/2022 00:00:00,23,17/11/2022 00:00:00,135,292419.51,21/11/2022 00:00:00,RTGS recd,null,null,25/11/2022 00:00:00,128,null,T,23,17/11/2022 00:00:00,23,17/11/2022 00:00:00,23,17/11/2022 00:00:00,Y,128,18/11/2022 00:00:00,10,48423.57,DR,276127.96,5788985.64,null,21/11/2022 00:00:00,15/11/2022 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2022-2023,04,1,0,4,0,S,1,0,1,S0225/22-23,225,D026/22-23,D026/22-23,2022-2023,15/02/2023 00:00:00,null,01/02/2023 00:00:00,15/02/2023 00:00:00,21/02/2023 00:00:00,null,null,null,GSPL Imbalance and Ship or pay charges for transmission service for Feb1FN 2023,Y,6,16/02/2023 00:00:00,null,null,null,Y,6,17/02/2023 00:00:00,130,17/02/2023 00:00:00,225,4309.17,23/02/2023 00:00:00,RTGS recd,null,null,24/02/2023 00:00:00,128,null,T,130,16/02/2023 00:00:00,130,16/02/2023 00:00:00,153,17/02/2023 00:00:00,Y,128,20/02/2023 00:00:00,10,38218.3,DR,4069.09,4662709.92,null,22/02/2023 00:00:00,15/02/2023 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2023-2024,5-0,1,0,5,0,S,1,0,1,S0161/23-24,161,D009/23-24,D009/23-24,2023-2024,15/10/2023 00:00:00,null,01/10/2023 00:00:00,15/10/2023 00:00:00,19/10/2023 00:00:00,null,null,null,.,Y,23,16/10/2023 00:00:00,null,null,null,Y,6,17/10/2023 00:00:00,201,17/10/2023 00:00:00,161,517596.84,25/10/2023 00:00:00,null,null,null,26/10/2023 00:00:00,128,null,T,46,16/10/2023 00:00:00,46,16/10/2023 00:00:00,46,17/10/2023 00:00:00,Y,128,31/10/2023 00:00:00,10,58352.91,DR,488760,3990410.36,null,20/10/2023 00:00:00,15/10/2023 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2023-2024,04,1,0,4,0,S,1,0,1,S0010/23-24,10,C009/23-24,C009/23-24,2023-2024,15/04/2023 00:00:00,null,01/04/2023 00:00:00,15/04/2023 00:00:00,21/04/2023 00:00:00,null,null,null,Change in Exchange rate - 81.825 Rs/$,Y,6,18/04/2023 00:00:00,null,null,null,Y,6,21/04/2023 00:00:00,130,20/04/2023 00:00:00,10,null,null,null,null,null,null,null,null,T,130,18/04/2023 00:00:00,130,18/04/2023 00:00:00,130,18/04/2023 00:00:00,Y,128,24/04/2023 00:00:00,1,38243.76,CR,183952.49,4526610.79,null,null,15/04/2023 00:00:00,null,X,0,RJHANWAR@sisecam.com,S
SISECAM,2023-2024,6,1,0,7,0,S,1,0,1,S0218/23-24,218,D023/23-24,D023/23-24,2023-2024,30/11/2023 00:00:00,null,16/11/2023 00:00:00,30/11/2023 00:00:00,05/12/2023 00:00:00,null,null,null,.,Y,23,01/12/2023 00:00:00,null,null,null,Y,6,04/12/2023 00:00:00,113,04/12/2023 00:00:00,218,16238.71,05/12/2023 00:00:00,null,null,null,06/12/2023 00:00:00,201,null,T,201,01/12/2023 00:00:00,201,01/12/2023 00:00:00,201,04/12/2023 00:00:00,Y,201,04/12/2023 00:00:00,10,59311.94,DR,15334,4250296.18,null,07/12/2023 00:00:00,30/11/2023 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2023-2024,5-0,1,0,5,0,S,1,0,1,S0170/23-24,170,D012/23-24,D012/23-24,2023-2024,31/10/2023 00:00:00,null,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/2023 00:00:00,null,null,null,.,Y,23,02/11/2023 00:00:00,null,null,null,Y,6,03/11/2023 00:00:00,23,03/11/2023 00:00:00,170,139829.3,08/11/2023 00:00:00,null,null,null,09/11/2023 00:00:00,201,null,T,201,02/11/2023 00:00:00,201,02/11/2023 00:00:00,201,03/11/2023 00:00:00,Y,201,03/11/2023 00:00:00,10,39297.09,DR,132039,2687915.65,null,07/11/2023 00:00:00,31/10/2023 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2024-2025,07,1,0,8,0,S,1,0,1,S0112/24-25,112,D008/24-25,D008/24-25,2024-2025,30/06/2024 00:00:00,null,16/06/2024 00:00:00,30/06/2024 00:00:00,04/07/2024 00:00:00,null,null,null,.,Y,23,01/07/2024 00:00:00,null,null,null,Y,6,04/07/2024 00:00:00,219,04/07/2024 00:00:00,112,1217.11,10/07/2024 00:00:00,null,null,null,11/07/2024 00:00:00,201,null,T,201,01/07/2024 00:00:00,201,01/07/2024 00:00:00,46,04/07/2024 00:00:00,null,null,null,10,54524.35,DR,1149.3,3918693.23,null,08/07/2024 00:00:00,30/06/2024 00:00:00,null,Y,0,RJHANWAR@sisecam.com,null
SISECAM,2024-2025,07,1,0,8,0,S,1,0,1,S0147/24-25,147,D015/24-25,D015/24-25,2024-2025,31/07/2024 00:00:00,null,16/07/2024 00:00:00,31/07/2024 00:00:00,05/08/2024 00:00:00,null,null,null,.,Y,113,01/08/2024 00:00:00,null,null,null,Y,6,02/08/2024 00:00:00,46,02/08/2024 00:00:00,147,7459.22,06/08/2024 00:00:00,Waived off ,null,null,11/10/2024 00:00:00,164,null,T,46,01/08/2024 00:00:00,46,01/08/2024 00:00:00,46,02/08/2024 00:00:00,Y,201,05/08/2024 00:00:00,10,58536.63,DR,7037,4186613.96,null,06/08/2024 00:00:00,31/07/2024 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2024-2025,07,1,0,8,0,S,1,0,1,S0163/24-25,163,D019/24-25,D019/24-25,2024-2025,15/08/2024 00:00:00,null,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/2024 00:00:00,null,null,null,.,Y,23,16/08/2024 00:00:00,null,null,null,Y,6,20/08/2024 00:00:00,201,20/08/2024 00:00:00,163,46138.51,27/08/2024 00:00:00,null,null,null,28/08/2024 00:00:00,201,null,T,46,16/08/2024 00:00:00,46,16/08/2024 00:00:00,201,20/08/2024 00:00:00,Y,201,23/08/2024 00:00:00,10,53232.82,DR,43568,3747430.04,null,23/08/2024 00:00:00,20/08/2024 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2024-2025,07,1,0,8,0,S,1,0,1,S0173/24-25,173,D025/24-25,D025/24-25,2024-2025,31/08/2024 00:00:00,null,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/2024 00:00:00,null,null,null,.,Y,113,02/09/2024 00:00:00,null,null,null,Y,6,04/09/2024 00:00:00,46,04/09/2024 00:00:00,173,7094.58,05/09/2024 00:00:00,null,null,null,06/09/2024 00:00:00,201,null,T,201,02/09/2024 00:00:00,201,02/09/2024 00:00:00,201,04/09/2024 00:00:00,Y,201,10/09/2024 00:00:00,10,56844.53,DR,6693,4001223.79,null,07/09/2024 00:00:00,04/09/2024 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2024-2025,07,1,0,8,0,S,1,0,1,S0173/24-25,173,D026/24-25,D026/24-25,2024-2025,31/08/2024 00:00:00,null,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/2024 00:00:00,null,null,null,OTHERS,Y,113,02/09/2024 00:00:00,null,null,null,Y,6,09/09/2024 00:00:00,201,09/09/2024 00:00:00,173,4401.61,12/09/2024 00:00:00,ADJUSTED AGST CN RAISED FOR WAIVER OF AMT ,null,null,01/10/2024 00:00:00,201,null,T,201,02/09/2024 00:00:00,201,02/09/2024 00:00:00,201,04/09/2024 00:00:00,Y,201,10/09/2024 00:00:00,6,56844.53,DR,4152.46,4001223.79,null,12/09/2024 00:00:00,09/09/2024 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2023-2024,07,1,0,8,0,S,1,0,1,S0414/23-24,414,D043/23-24,D043/23-24,2023-2024,15/03/2024 00:00:00,null,01/03/2024 00:00:00,15/03/2024 00:00:00,21/03/2024 00:00:00,null,null,null,.,Y,23,18/03/2024 00:00:00,null,null,null,Y,6,19/03/2024 00:00:00,201,19/03/2024 00:00:00,414,1871.25,21/03/2024 00:00:00,null,null,null,22/03/2024 00:00:00,201,null,T,201,18/03/2024 00:00:00,201,18/03/2024 00:00:00,201,19/03/2024 00:00:00,Y,128,21/03/2024 00:00:00,10,58481.34,DR,1767,3863743.64,null,22/03/2024 00:00:00,15/03/2024 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
SISECAM,2021-2022,1-0,1,0,1,0,S,1,0,1,S0092/21-22,92,D013/21-22,D013/21-22,2021-2022,15/07/2021 00:00:00,null,01/07/2021 00:00:00,15/07/2021 00:00:00,20/07/2021 00:00:00,null,null,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,Y,6,16/07/2021 00:00:00,null,null,null,Y,36,19/07/2021 00:00:00,49,19/07/2021 00:00:00,92,18635.86,19/07/2021 00:00:00,RTGS- 30/06_ 05/07-19/07,null,null,10/08/2021 00:00:00,28,null,T,49,16/07/2021 00:00:00,49,16/07/2021 00:00:00,49,19/07/2021 00:00:00,Y,85,20/07/2021 00:00:00,10,62086.62,DR,17581,2194198.15,null,23/07/2021 00:00:00,15/07/2021 00:00:00,null,Y,0,RJHANWAR@sisecam.com,S
