COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,ALLOC_QTY,DEFICIENCY_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,PARKING_QTY,SIP_PAY_RATE,TRANSPORT_RATE,NEGETIVE_IMB_RATE,POSITIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,PARKING_RATE,TRANSMISSION_AMT,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,PARKING_AMT,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,RATE_UNIT,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,DEFICIENCY_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT,FIN_SYS
Gail,1-1-1601-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,4096,null,null,null,null,null,null,40,null,null,null,null,163840.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109017566,31/03/202400:00:00,2,16/03/2024 00:00:00,31/03/2024 00:00:00,05/04/202400:00:00,1,163840.0,null,null,null,1,163840.0,IGST 12%,null,null,183501,null,null,183501,null,Y,6,02/04/202422:24:05,Y,6,02/04/202422:24:05,A,46,05/04/202411:50:53,130,02/04/202417:33:57,2023-2024,O,130,02/04/202417:33:57,null,null,3276.8,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,09/04/202416:39:08,null,TP,S
Gail,1-1-1601-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,9000,null,null,null,null,null,null,40,null,null,null,null,360000.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109000056,15/04/202400:00:00,1,01/04/2024 00:00:00,15/04/2024 00:00:00,20/04/202400:00:00,1,360000.0,null,null,null,1,360000.0,IGST 12%,null,null,403200,null,null,403200,null,Y,6,18/04/202415:12:50,Y,6,18/04/202415:12:50,A,46,22/04/202412:08:40,113,18/04/202407:19:03,2024-2025,O,113,18/04/202407:19:03,null,null,7200,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,24/04/202416:37:09,null,TP,S
Gail,1-1-1601-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,9000,null,null,null,null,null,null,40,null,null,null,null,360000.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109000753,30/04/202400:00:00,2,16/04/2024 00:00:00,30/04/2024 00:00:00,06/05/202400:00:00,1,360000.0,null,null,null,1,360000.0,IGST 12%,null,null,403200,null,null,403200,null,Y,6,03/05/202415:59:42,Y,6,03/05/202415:59:42,A,201,09/05/202417:37:10,113,02/05/202415:43:12,2024-2025,O,113,02/05/202415:43:12,null,null,7200,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,10/05/202412:24:56,null,TP,S
Gail,1-1-1601-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,9000,null,null,null,null,null,null,40,null,null,null,null,360000.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109001690,15/05/202400:00:00,1,01/05/2024 00:00:00,15/05/2024 00:00:00,21/05/202400:00:00,1,360000.0,null,null,null,1,360000.0,IGST 12%,null,null,403200,null,null,403200,null,Y,6,17/05/202417:21:56,Y,6,17/05/202417:21:56,A,46,20/05/202412:40:01,113,17/05/202416:02:44,2024-2025,O,113,17/05/202416:02:44,null,null,7200,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,21/05/202416:23:09,null,TP,S
Gail,1-1-1601-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,9600,null,null,null,null,null,null,40,null,null,null,null,384000.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109002362,31/05/202400:00:00,2,16/05/2024 00:00:00,31/05/2024 00:00:00,06/06/202400:00:00,1,384000.0,null,null,null,1,384000.0,IGST 12%,null,null,430080,null,null,430080,null,Y,6,03/06/202418:42:31,Y,6,03/06/202418:42:31,A,46,04/06/202417:51:37,113,02/06/202412:25:44,2024-2025,O,113,02/06/202412:25:44,null,null,7680,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/06/202410:25:30,null,TP,S
Gail,1-1-1601-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,8550,null,null,null,null,null,null,40,null,null,null,null,342000.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109003155,15/06/202400:00:00,1,01/06/2024 00:00:00,15/06/2024 00:00:00,20/06/202400:00:00,1,342000.0,null,null,null,1,342000.0,IGST 12%,null,null,383040,null,null,383040,null,Y,6,19/06/202412:35:29,Y,6,19/06/202412:35:29,A,46,20/06/202411:48:26,113,19/06/202409:44:55,2024-2025,O,113,19/06/202409:44:55,null,null,6840,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,20/06/202414:37:42,null,TP,S
Gail,1-1-1601-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,8250,null,null,null,null,null,null,40,null,null,null,null,330000.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109004177,30/06/202400:00:00,2,16/06/2024 00:00:00,30/06/2024 00:00:00,05/07/202400:00:00,1,330000.0,null,null,null,1,330000.0,IGST 12%,null,null,369600,null,null,369600,null,Y,6,02/07/202419:45:47,Y,6,02/07/202419:45:47,A,46,03/07/202413:47:08,113,02/07/202416:41:30,2024-2025,O,113,02/07/202416:41:30,null,null,6600,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,03/07/202415:19:31,null,TP,S
Gail,1-1-1601-372S1-0-17-0-2,C,null,null,null,C,null,null,1,TC,135,null,null,null,null,null,null,42.04,null,null,null,null,5675.4,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109021636,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,20/02/202500:00:00,1,5675.4,null,null,null,1,5675.4,IGST 12%,null,null,6356,null,null,6356,null,Y,6,17/02/202516:28:35,Y,6,17/02/202516:28:35,A,46,18/02/202511:39:17,88,17/02/202515:35:34,2024-2025,O,88,17/02/202515:35:34,null,null,113.51,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,25/02/202517:34:35,null,TP,S
Gail,1-1-1601-372S1-0-17-0-2,C,null,null,null,C,null,null,1,TC,90,null,null,null,null,null,null,42.04,null,null,null,null,3783.6,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109021637,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,20/02/202500:00:00,1,3783.6,null,null,null,1,3783.6,IGST 12%,null,null,4238,null,null,4238,null,Y,6,17/02/202516:29:34,Y,6,17/02/202516:29:34,A,46,18/02/202511:39:51,88,17/02/202515:38:24,2024-2025,O,88,17/02/202515:38:24,null,null,75.67,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,25/02/202517:34:30,null,TP,S
Gail,1-1-1601-372S1-0-17-0-2,C,null,null,null,C,null,null,1,TC,450,null,null,null,null,null,null,42.04,null,null,null,null,18918.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109021638,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,20/02/202500:00:00,1,18918.0,null,null,null,1,18918.0,IGST 12%,null,null,21188,null,null,21188,null,Y,6,17/02/202516:30:25,Y,6,17/02/202516:30:25,A,46,18/02/202511:40:16,88,17/02/202515:41:11,2024-2025,O,88,17/02/202515:41:11,null,null,378.36,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,25/02/202517:34:25,null,TP,S
Gail,1-1-1601-372S1-0-17-0-2,C,null,null,null,C,null,null,1,TC,540,null,null,null,null,null,null,42.04,null,null,null,null,22701.6,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109023079,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,1,22701.6,null,null,null,1,22701.6,IGST 12%,null,null,25426,null,null,25426,null,Y,6,04/03/202518:58:14,Y,6,04/03/202518:58:14,A,46,05/03/202512:04:12,219,04/03/202515:18:35,2024-2025,O,219,04/03/202515:18:35,null,null,454.03,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/03/202512:37:00,null,TP,S
Gail,1-1-1601-372S1-0-19-0-2,C,null,null,null,C,null,null,1,TC,3725,null,null,null,null,null,null,42.04,null,null,null,null,156599.0,0.0,0.0,0.0,0.0,2025-2026,UPG2A25109010907,31/07/202500:00:00,2,16/07/2025 00:00:00,31/07/2025 00:00:00,06/08/202500:00:00,1,156599.0,null,null,null,1,156599.0,IGST 12%,null,null,175391,null,null,175391,null,Y,6,04/08/202518:41:49,Y,6,04/08/202518:41:49,A,46,05/08/202511:28:33,219,04/08/202512:28:18,2025-2026,O,219,04/08/202512:28:18,null,null,3131.98,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/08/202514:59:29,null,TP,S
Gail,1-1-1601-381S1-0-7-0-1,C,null,null,null,C,null,null,1,TC,75000,null,null,null,null,null,null,79,null,null,null,null,5925000.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109000159,15/04/202400:00:00,1,01/04/2024 00:00:00,15/04/2024 00:00:00,20/04/202400:00:00,1,5925000.0,null,null,null,1,5925000.0,IGST 12%,null,null,6636000,null,null,6636000,null,Y,6,18/04/202414:50:33,Y,6,18/04/202414:50:33,A,46,22/04/202412:07:41,113,18/04/202407:08:32,2024-2025,O,113,18/04/202407:08:32,null,null,118500,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,24/04/202416:36:35,null,TP,S
Gail,1-1-1601-381S1-0-7-0-1,C,null,null,null,C,null,null,1,TC,60000,null,null,null,null,null,null,79,null,null,null,null,4740000.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109000758,30/04/202400:00:00,2,16/04/2024 00:00:00,30/04/2024 00:00:00,06/05/202400:00:00,1,4740000.0,null,null,null,1,4740000.0,IGST 12%,null,null,5308800,null,null,5308800,null,Y,6,03/05/202413:41:12,Y,6,03/05/202413:41:12,A,201,09/05/202417:36:00,113,03/05/202408:45:03,2024-2025,O,113,03/05/202408:45:03,null,null,94800,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,10/05/202412:25:16,null,TP,S
Gail,1-1-1601-381S1-0-7-0-1,C,null,null,null,C,null,null,1,TC,67500,null,null,null,null,null,null,79,null,null,null,null,5332500.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109001920,15/05/202400:00:00,1,01/05/2024 00:00:00,15/05/2024 00:00:00,21/05/202400:00:00,1,5332500.0,null,null,null,1,5332500.0,IGST 12%,null,null,5972400,null,null,5972400,null,Y,6,17/05/202417:27:47,Y,6,17/05/202417:27:47,A,46,20/05/202412:38:29,113,17/05/202415:37:16,2024-2025,O,113,17/05/202415:37:16,null,null,106650,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,21/05/202416:20:36,null,TP,S
Gail,1-1-1601-381S1-0-7-0-1,C,null,null,null,C,null,null,1,TC,69184.74,null,null,null,null,null,null,79,null,null,null,null,5465594.3,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109002431,31/05/202400:00:00,2,16/05/2024 00:00:00,31/05/2024 00:00:00,06/06/202400:00:00,1,5465594.3,null,null,null,1,5465594.3,IGST 12%,null,null,6121466,null,null,6121466,null,Y,6,03/06/202418:40:48,Y,6,03/06/202418:40:48,A,46,04/06/202417:51:49,113,02/06/202412:31:08,2024-2025,O,113,02/06/202412:31:08,null,null,109311.89,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/06/202410:26:00,null,TP,S
Gail,1-1-1601-381S1-0-7-0-1,C,null,null,null,C,null,null,1,IC,null,null,null,2365.262,null,null,null,null,null,39.5,null,null,0.0,0.0,93427.85,0.0,0.0,2024-2025,UPG2A24109002564,31/05/202400:00:00,2,16/05/2024 00:00:00,31/05/2024 00:00:00,06/06/202400:00:00,1,93427.85,null,null,null,1,93427.85,IGST 12%,null,null,104639,null,null,104639,null,Y,6,03/06/202418:37:18,Y,6,03/06/202418:37:18,A,46,04/06/202417:52:34,113,02/06/202412:42:14,2024-2025,O,113,02/06/202412:42:14,null,null,1868.56,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/06/202410:23:59,null,PI,S
Gail,1-1-1601-381S1-0-9-0-1,C,null,null,null,C,null,null,1,TC,13981.93,null,null,null,null,null,null,80.08,null,null,null,null,1119673.03,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109006934,15/08/202400:00:00,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/202400:00:00,1,1119673.03,null,null,null,1,1119673.03,IGST 12%,null,null,1254034,null,null,1254034,null,Y,6,20/08/202411:33:12,Y,6,20/08/202411:33:12,A,46,21/08/202413:56:25,219,19/08/202413:13:57,2024-2025,O,219,19/08/202413:13:57,null,null,22393.46,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,22/08/202410:37:33,null,TP,S
Gail,1-1-1601-381S1-0-9-0-1,C,null,null,null,C,null,null,1,IC,null,null,null,908.069,null,null,null,null,null,40.04,null,null,0.0,0.0,36359.08,0.0,0.0,2024-2025,UPG2A24109007189,15/08/202400:00:00,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/202400:00:00,1,36359.08,null,null,null,1,36359.08,IGST 12%,null,null,40722,null,null,40722,null,Y,6,20/08/202411:36:43,Y,6,20/08/202411:36:43,A,46,21/08/202413:50:50,219,20/08/202411:27:33,2024-2025,O,219,20/08/202411:27:33,null,null,727.18,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,22/08/202410:37:48,null,PI,S
Gail,1-1-1601-381S1-0-9-0-1,C,null,null,null,C,null,null,1,TC,13740,null,null,null,null,null,null,80.08,null,null,null,null,1100299.2,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109007888,31/08/202400:00:00,2,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/202400:00:00,1,1100299.2,null,null,null,1,1100299.2,IGST 12%,null,null,1232335,null,null,1232335,null,Y,6,03/09/202416:30:25,Y,6,03/09/202416:30:25,A,46,04/09/202411:43:27,219,03/09/202413:24:21,2024-2025,O,219,03/09/202413:24:21,null,null,22005.98,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,04/09/202412:50:43,null,TP,S
Gail,1-1-1601-381S1-0-9-0-1,C,null,null,null,C,null,null,1,TC,13500,null,null,null,null,null,null,80.08,null,null,null,null,1081080.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109008361,15/09/202400:00:00,1,01/09/2024 00:00:00,15/09/2024 00:00:00,20/09/202400:00:00,1,1081080.0,null,null,null,1,1081080.0,IGST 12%,null,null,1210810,null,null,1210810,null,Y,6,17/09/202414:00:09,Y,6,17/09/202414:00:09,A,46,19/09/202415:17:58,219,17/09/202411:37:06,2024-2025,O,219,17/09/202411:37:06,null,null,21621.6,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,20/09/202414:43:19,null,TP,S
Gail,1-1-1601-381S1-0-9-0-1,C,null,null,null,C,null,null,1,TC,14625,null,null,null,null,null,null,80.08,null,null,null,null,1171170.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109009319,30/09/202400:00:00,2,16/09/2024 00:00:00,30/09/2024 00:00:00,07/10/202400:00:00,1,1171170.0,null,null,null,1,1171170.0,IGST 12%,null,null,1311710,null,null,1311710,null,Y,6,03/10/202417:40:12,Y,6,03/10/202417:40:12,A,46,04/10/202411:07:54,219,03/10/202410:21:24,2024-2025,O,219,03/10/202410:21:24,null,null,23423.4,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,08/10/202416:04:43,null,TP,S
Gail,1-1-1601-391S1-0-10-0-1,C,null,null,null,C,null,null,1,TC,2720,null,null,null,null,null,null,42.04,null,null,null,null,114348.8,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109025268,31/03/202500:00:00,2,16/03/2025 00:00:00,31/03/2025 00:00:00,05/04/202500:00:00,1,114348.8,null,null,null,1,114348.8,IGST 12%,null,null,128071,null,null,128071,null,Y,6,02/04/202513:24:11,Y,6,02/04/202513:24:11,A,46,02/04/202514:57:16,219,02/04/202511:50:32,2024-2025,O,219,02/04/202511:50:32,null,null,2286.98,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,03/04/202516:50:34,null,TP,S
Gail,1-1-1601-401L10-0-1-0-1,C,null,null,null,C,null,null,1,TC,87983,null,null,null,null,null,null,79,null,null,null,null,6950657.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109007655,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,1,6950657.0,null,null,null,1,6950657.0,IGST 12%,null,null,7784736,null,null,7784736,null,Y,6,18/09/202322:04:40,Y,6,18/09/202322:04:40,A,6,20/09/202319:37:12,130,18/09/202318:26:13,2023-2024,O,130,18/09/202318:26:13,null,null,139013.14,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,21/09/202314:07:45,null,TP,S
Gail,1-1-1601-401L10-0-1-0-1,C,null,null,null,C,null,null,1,TC,85138,null,null,null,null,null,null,79,null,null,null,null,6725902.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109008198,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,1,6725902.0,null,null,null,1,6725902.0,IGST 12%,null,null,7533010,null,null,7533010,null,Y,6,04/10/202310:46:10,Y,6,04/10/202310:46:10,A,6,09/10/202310:51:01,130,03/10/202319:09:18,2023-2024,O,130,03/10/202319:09:18,null,null,134518.04,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,09/10/202317:18:01,null,TP,S
Gail,1-1-1601-402L10-0-1-0-2,C,null,null,null,C,null,null,1,TC,89690,null,null,null,null,null,null,79,null,null,null,null,7085510.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109007657,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,1,7085510.0,null,null,null,1,7085510.0,IGST 12%,null,null,7935771,null,null,7935771,null,Y,6,18/09/202322:03:26,Y,6,18/09/202322:03:26,A,6,20/09/202319:36:43,130,18/09/202318:28:54,2023-2024,O,130,18/09/202318:28:54,null,null,141710.2,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,21/09/202314:07:49,null,TP,S
Gail,1-1-1601-402L10-0-1-0-2,C,null,null,null,C,null,null,1,TC,84000,null,null,null,null,null,null,79,null,null,null,null,6636000.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109008202,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,1,6636000.0,null,null,null,1,6636000.0,IGST 12%,null,null,7432320,null,null,7432320,null,Y,6,04/10/202310:49:42,Y,6,04/10/202310:49:42,A,6,09/10/202310:58:36,130,03/10/202319:12:20,2023-2024,O,130,03/10/202319:12:20,null,null,132720,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,09/10/202317:21:39,null,TP,S
Gail,1-1-1601-403L11-0-1-0-3,C,null,null,null,C,null,null,1,TC,107372,null,null,null,null,null,null,79,null,null,null,null,8482388.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109007667,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,1,8482388.0,null,null,null,1,8482388.0,IGST 12%,null,null,9500275,null,null,9500275,null,Y,6,18/09/202321:55:36,Y,6,18/09/202321:55:36,A,6,20/09/202319:34:35,130,18/09/202318:31:59,2023-2024,O,130,18/09/202318:31:59,null,null,169647.76,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,21/09/202314:08:17,null,TP,S
Gail,1-1-1601-403L11-0-1-0-3,C,null,null,null,C,null,null,1,TC,107298,null,null,null,null,null,null,79,null,null,null,null,8476542.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109008203,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,1,8476542.0,null,null,null,1,8476542.0,IGST 12%,null,null,9493727,null,null,9493727,null,Y,6,04/10/202310:51:13,Y,6,04/10/202310:51:13,A,6,09/10/202310:58:51,130,03/10/202319:15:25,2023-2024,O,130,03/10/202319:15:25,null,null,169530.84,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,09/10/202317:21:50,null,TP,S
Gail,1-1-1601-411L23-0-1-0-1,C,null,null,null,C,null,null,1,TC,180000,null,null,null,null,null,null,114.52,null,null,null,null,2.06136E7,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109007672,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,1,2.06136E7,null,null,null,1,2.06136E7,IGST 12%,null,null,23087232,null,null,23087232,null,Y,6,18/09/202321:40:37,Y,6,18/09/202321:40:37,A,6,20/09/202319:33:00,130,18/09/202320:05:16,2023-2024,O,130,18/09/202320:05:16,null,null,412272,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,21/09/202314:08:33,null,TP,S
Gail,1-1-1601-411L23-0-1-0-1,C,null,null,null,C,null,null,1,TC,177500,null,null,null,null,null,null,114.52,null,null,null,null,2.03273E7,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109008214,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,1,2.03273E7,null,null,null,1,2.03273E7,IGST 12%,null,null,22766576,null,null,22766576,null,Y,6,04/10/202313:01:44,Y,6,04/10/202313:01:44,A,6,09/10/202310:57:32,130,04/10/202311:40:48,2023-2024,O,130,04/10/202311:40:48,null,null,406546,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,09/10/202317:20:34,null,TP,S
Gail,1-1-1601-412L24-0-1-0-2,C,null,null,null,C,null,null,1,TC,150000,null,null,null,null,null,null,106.77,null,null,null,null,1.60155E7,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109018889-8887,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,1,1.60155E7,null,null,null,1,1.60155E7,IGST 12%,null,null,17937360,null,null,17937360,null,Y,6,17/01/202518:32:19,Y,6,17/01/202518:32:19,A,46,20/01/202514:13:47,23,17/01/202514:29:41,2024-2025,O,23,17/01/202514:29:41,null,null,320310,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,20/01/202517:33:05,null,TP,S
Gail,1-1-1601-443L8-0-1-0-3,C,null,null,null,C,null,null,1,TC,222600,null,null,null,null,null,null,79,null,null,null,null,1.75854E7,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109007598,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,1,1.75854E7,null,null,null,1,1.75854E7,IGST 12%,null,null,19695648,null,null,19695648,null,Y,6,18/09/202322:11:10,Y,6,18/09/202322:11:10,A,6,20/09/202319:44:59,130,18/09/202319:36:08,2023-2024,O,130,18/09/202319:36:08,null,null,351708,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,21/09/202314:06:37,null,TP,S
Gail,1-1-1601-443L8-0-1-0-3,C,null,null,null,C,null,null,1,TC,251800,null,null,null,null,null,null,79,null,null,null,null,1.98922E7,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109008183,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/11/202300:00:00,1,1.98922E7,null,null,null,1,1.98922E7,IGST 12%,null,null,22279264,null,null,22279264,null,Y,6,04/10/202312:39:31,Y,6,04/10/202312:39:31,A,6,09/10/202310:59:51,130,04/10/202311:05:13,2023-2024,O,130,04/10/202311:05:13,null,null,397844,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,09/10/202317:22:35,null,TP,S
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,30000,null,null,null,null,null,null,114.52,null,null,null,null,3435600.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109000223,15/04/202400:00:00,1,01/04/2024 00:00:00,15/04/2024 00:00:00,20/04/202400:00:00,1,3435600.0,null,null,null,1,3435600.0,IGST 12%,null,null,3847872,null,null,3847872,null,Y,6,18/04/202414:49:06,Y,6,18/04/202414:49:06,A,46,22/04/202412:07:28,113,18/04/202407:03:51,2024-2025,O,113,18/04/202407:03:51,null,null,68712,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,24/04/202416:36:21,null,TP,S
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,28050,null,null,null,null,null,null,114.52,null,null,null,null,3212286.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109000861,30/04/202400:00:00,2,16/04/2024 00:00:00,30/04/2024 00:00:00,06/05/202400:00:00,1,3212286.0,null,null,null,1,3212286.0,IGST 12%,null,null,3597760,null,null,3597760,null,Y,6,03/05/202415:40:37,Y,6,03/05/202415:40:37,A,201,09/05/202417:40:44,113,03/05/202408:48:17,2024-2025,O,113,03/05/202408:48:17,null,null,64245.72,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,10/05/202412:21:32,null,TP,S
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,29900,null,null,null,null,null,null,114.52,null,null,null,null,3424148.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109001752,15/05/202400:00:00,1,01/05/2024 00:00:00,15/05/2024 00:00:00,21/05/202400:00:00,1,3424148.0,null,null,null,1,3424148.0,IGST 12%,null,null,3835046,null,null,3835046,null,Y,6,17/05/202417:28:42,Y,6,17/05/202417:28:42,A,46,20/05/202412:37:50,113,17/05/202415:35:23,2024-2025,O,113,17/05/202415:35:23,null,null,68482.96,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,21/05/202416:21:11,null,TP,S
Gail,1-1-1601-581S1-0-6-0-1,C,null,null,null,C,null,null,1,TC,32100,null,null,null,null,null,null,114.52,null,null,null,null,3676092.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109002364,31/05/202400:00:00,2,16/05/2024 00:00:00,31/05/2024 00:00:00,06/06/202400:00:00,1,3676092.0,null,null,null,1,3676092.0,IGST 12%,null,null,4117223,null,null,4117223,null,Y,6,03/06/202418:38:53,Y,6,03/06/202418:38:53,A,46,04/06/202417:52:02,113,02/06/202412:33:15,2024-2025,O,113,02/06/202412:33:15,null,null,73521.84,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/06/202410:26:29,null,TP,S
