

<<START>>,<<FMS_CONT_PRICE_DTL(P)>>,,,, 	(13-JUN-2025 18:01:03)
 
COMPANY_CD,MAPPING_ID,CONTRACT_TYPE,SEQ_NO,TIMESTAMP
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:48)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:48)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824016, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)	 (Not Inserted)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:49)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:49)
