

<<START>>,<<FMS_BUY_DAILY_SELLER_NOM>>,,,,,, 	(11-JUN-2025 11:04:53)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823052, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823052, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823052, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823052, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,166, 0, 0,824024, 1,T, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,51, 0, 0,824012, 1,I, 	(11-JUN-2025 11:05:11)
2,51, 0, 0,824012, 1,I, 	(11-JUN-2025 11:05:11)
2,51, 0, 0,824012, 1,I, 	(11-JUN-2025 11:05:11)
2,51, 0, 0,824012, 1,I, 	(11-JUN-2025 11:05:11)
2,51, 0, 0,824012, 1,I, 	(11-JUN-2025 11:05:11)
2,51, 0, 0,824012, 1,I, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,51, 0, 0,824012, 1,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,51, 0, 0,824012, 1,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,51, 0, 0,824012, 1,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,51, 0, 0,824012, 1,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824016, 2,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,124, 0, 0,824021, 2,I, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,823090, 1,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,81, 0, 0,824025, 0,I, 	(11-JUN-2025 11:05:11)
2,154, 0, 0,824014, 0,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,823053, 4,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824007, 13,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
2,1, 0, 0,824005, 21,D, 	(11-JUN-2025 11:05:11)
