

<<START>>,<<FMS_BUY_DAILY_SELLER_NOM>>,,,,,, 	(11-APR-2025 16:14:29)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825029, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825028, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825029, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825033, 4,D, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825033, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:14:39)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:14:39)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:14:39)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:14:39)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:14:39)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:14:39)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:14:39)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:14:39)
2,43, 0, 0,825083, 2,I, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:14:39)
2,1, 0, 0,825061, 2,I, 	(11-APR-2025 16:14:39)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:39)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:40)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:40)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:40)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,1, 0, 0,825031, 4,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:40)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:40)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:40)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:40)
2,186, 0, 0,825157, 1,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:14:40)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:14:40)
2,1, 0, 0,825030, 4,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,1, 0, 0,825032, 4,D, 	(11-APR-2025 16:14:40)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:40)	 (Not Inserted)
