

<<START>>,<<FMS_BUY_DAILY_BUYER_NOM>>,,,,,, 	(02-JUN-2025 10:11:11)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,14, 0, 0,823077, 1,I, 	(02-JUN-2025 10:11:22)
2,14, 0, 0,823077, 1,I, 	(02-JUN-2025 10:11:22)
2,14, 0, 0,823077, 1,I, 	(02-JUN-2025 10:11:22)
2,14, 0, 0,823077, 1,I, 	(02-JUN-2025 10:11:22)
2,14, 0, 0,823077, 1,I, 	(02-JUN-2025 10:11:22)
2,14, 0, 0,823077, 1,I, 	(02-JUN-2025 10:11:22)
2,14, 0, 0,823077, 1,I, 	(02-JUN-2025 10:11:22)
2,14, 0, 0,823077, 1,I, 	(02-JUN-2025 10:11:22)
2,14, 0, 0,823077, 1,I, 	(02-JUN-2025 10:11:22)
2,14, 0, 0,823077, 1,I, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823044, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823044, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823044, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823043, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823043, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823044, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:22)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:22)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:22)
2,166, 0, 0,823098, 5,T, 	(02-JUN-2025 10:11:22)
2,166, 0, 0,823098, 5,T, 	(02-JUN-2025 10:11:22)
2,166, 0, 0,823098, 5,T, 	(02-JUN-2025 10:11:22)
2,166, 0, 0,823098, 5,T, 	(02-JUN-2025 10:11:22)
2,166, 0, 0,823098, 5,T, 	(02-JUN-2025 10:11:22)
2,166, 0, 0,823098, 5,T, 	(02-JUN-2025 10:11:22)
2,166, 0, 0,823098, 5,T, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:22)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:22)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823045, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824005, 21,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823048, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823048, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824007, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824007, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824005, 21,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824005, 21,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,166, 0, 0,823098, 5,T, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,166, 0, 0,823098, 5,T, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823047, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824005, 21,D, 	(02-JUN-2025 10:11:23)
2,64, 0, 0,823099, 2,D, 	(02-JUN-2025 10:11:23)
2,64, 0, 0,823099, 2,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823013, 2,I, 	(02-JUN-2025 10:11:23)
2,43, 0, 0,823066, 2,I, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,166, 0, 0,823098, 5,T, 	(02-JUN-2025 10:11:23)
2,166, 0, 0,823098, 5,T, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823046, 4,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824006, 13,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,824004, 21,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,159, 0, 0,823095, 1,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,186, 0, 0,823096, 1,D, 	(02-JUN-2025 10:11:23)
2,154, 0, 0,823090, 1,D, 	(02-JUN-2025 10:11:23)
2,51, 0, 0,823071, 0,D, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823013, 2,I, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823013, 2,I, 	(02-JUN-2025 10:11:23)
2,43, 0, 0,823066, 2,I, 	(02-JUN-2025 10:11:23)
2,43, 0, 0,823066, 2,I, 	(02-JUN-2025 10:11:23)
2,43, 0, 0,823066, 2,I, 	(02-JUN-2025 10:11:23)
2,1, 0, 0,823013, 2,I, 	(02-JUN-2025 10:11:23)
2,43, 0, 0,823066, 2,I, 	(02-JUN-2025 10:11:23)
