

<<START>>,<<FMS_TRADER_CONT_PLANT>>,,,,,,, 	(04-JUN-2025 09:18:02)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824004,2,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824005,2,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824004,1,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824005,1,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824004,0,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824005,0,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824006,13,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,13,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824006,13,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824007,13,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824006,12,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,12,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824006,12,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824007,12,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824006,11,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,11,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824006,11,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824007,11,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824006,10,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,10,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824006,9,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,9,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824006,8,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,8,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824006,7,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,7,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824006,6,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,6,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824006,5,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,5,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824006,4,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,4,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824006,3,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,3,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824006,2,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,2,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824006,1,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,1,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824006,0,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824007,0,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,823053,4,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,823053,3,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,823053,2,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,823053,1,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,823053,0,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,824008,1,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,824008,0,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822001,3,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822001,2,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822001,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822001,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822002,4,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,822002,3,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822002,2,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822002,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822002,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822003,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822003,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822004,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,822004,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823054,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823054,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823055,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823055,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823056,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823056,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823057,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823057,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823058,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823058,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823059,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823059,0,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,823060,1,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,823060,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823061,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823061,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823062,1,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,823062,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823063,1,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,823063,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823064,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823064,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823065,0,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,823066,2,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823066,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823066,0,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,823067,3,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,823067,2,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,43, 0, 0,823067,1,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,823068,1,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,823068,0,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,824009,1,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,824009,0,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,824010,1,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,824010,0,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,824011,1,1,I, 	(04-JUN-2025 09:18:03)
2,43, 0, 0,824011,0,1,I, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822005,0,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822006,0,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822007,0,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822008,0,1,D, 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822009,0,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,822005,0,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,822006,0,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,822007,0,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,822008,0,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,822009,0,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,822005,0,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,822006,0,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,822007,0,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,822008,0,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,1, 0, 0,822009,0,1,D, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,15, 0, 0,822010,0,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,822011,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,822012,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,822013,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,822013,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,822014,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,822014,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,822015,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,822015,0,1,I, 	(04-JUN-2025 09:18:03)
2,51, 0, 0,822016,2,1,I, 	(04-JUN-2025 09:18:03)
2,51, 0, 0,822016,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,822016,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,823069,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,823069,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,51, 0, 0,823070,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
