

<<START>>,<<FMS_ENTITY_CONTACT_MST>>,,,,,, 	(18-MAR-2025 14:33:31)
2,130 , CRMNDEL , C , 2 , 01/07/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:37)
2,130 , CRMNDEL , C , 3 , 01/07/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:37)
2,130 , CRMNDEL , C , 3 , 01/07/2024 00:00:00 , R, 	(18-MAR-2025 14:33:37)
2,130 , CRMNDEL , C , 1 , 01/07/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:37)
2,130 , CRMNDEL , C , 2 , 01/07/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:37)
2,130 , CRMNDEL , C , 3 , 01/07/2024 00:00:00 , P1, 	(18-MAR-2025 14:33:37)
2,130 , CRMNDEL , C , 3 , 01/07/2024 00:00:00 , R, 	(18-MAR-2025 14:33:37)
2,134 , GSINLIM , R , 1 , 13/01/2025 00:00:00 , R, 	(18-MAR-2025 14:33:37)
2,134 , GSINLIM , R , 2 , 13/01/2025 00:00:00 , R, 	(18-MAR-2025 14:33:37)
2,134 , GSINLIM , R , 3 , 16/01/2025 00:00:00 , C, 	(18-MAR-2025 14:33:37)
2, , JMB , H , 1 , 01/04/2006 00:00:00 , R, 	(18-MAR-2025 14:33:37)	 (Not Inserted)
2,265 , SLPL , H , 1 , 21/01/2016 00:00:00 , R, 	(18-MAR-2025 14:33:37)
2,265 , SLPL , H , 1 , 21/01/2016 00:00:00 , R, 	(18-MAR-2025 14:33:37)	 (Not Inserted)
2,232 , JBB , V , 1 , 01/04/2007 00:00:00 , R, 	(18-MAR-2025 14:33:37)
2,126 , SGSINDIA , S , 1 , 01/04/2007 00:00:00 , R, 	(18-MAR-2025 14:33:37)
2,264 , SSAPL , S , 1 , 01/04/2013 00:00:00 , R, 	(18-MAR-2025 14:33:37)

TOTAL DATA IN EXCEL : ,1132,,,,,, 	(18-MAR-2025 14:33:37)
 

TOTAL DATA INSERTED : ,1392,,,,,, 	(18-MAR-2025 14:33:37)
 

TOTAL SKIPPED DATA ,166,,,,,, 	(18-MAR-2025 14:33:37)
 
<<END>>,<<FMS_ENTITY_CONTACT_MST>>,,,,,, 	(18-MAR-2025 14:33:37)
 

<<START>>,<<FMS_METER_MST>>,,,,, 	(18-MAR-2025 14:33:52)
 
COMPANY_CD,CD,ABBR,PLANT_SEQ,METER_TYPE,METER_SEQ,TIMESTAMP
2 ,29 , PipeInfra , 1 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 1 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 1 , R , 3, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 1 , R , 4, 	(18-MAR-2025 14:33:52)
2 ,45 , GSPL , 1 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,45 , GSPL , 1 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,45 , GSPL , 1 , R , 3, 	(18-MAR-2025 14:33:52)
2 ,45 , GSPL , 2 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,45 , GSPL , 2 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,45 , GSPL , 3 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,45 , GSPL , 4 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,45 , GSPL , 4 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 1 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 1 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 1 , R , 3, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 6 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 6 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 6 , R , 3, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 6 , R , 4, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 10 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 2 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 2 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 2 , R , 3, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 5 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 5 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 5 , R , 3, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 3 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 3 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 3 , R , 3, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 9 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 9 , R , 2, 	(18-MAR-2025 14:33:52)
2, , PARK-ANK , 1 , R , 1, 	(18-MAR-2025 14:33:52)	 (Not Inserted)
2, , PARK-ANK , 2 , R , 1, 	(18-MAR-2025 14:33:52)	 (Not Inserted)
2 ,53 , RGPL , 1 , R , 1, 	(18-MAR-2025 14:33:52)
2,53 , RGPL , 1 , R , 1, 	(18-MAR-2025 14:33:52)	 (Not Inserted)
2, , PARK-MSK , 1 , R , 1, 	(18-MAR-2025 14:33:52)	 (Not Inserted)
2, , PARK-BHD , 1 , R , 1, 	(18-MAR-2025 14:33:52)	 (Not Inserted)
2, , PARKPHUCBM , 1 , R , 1, 	(18-MAR-2025 14:33:52)	 (Not Inserted)
2 ,29 , PipeInfra , 1 , R , 5, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 1 , R , 4, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 1 , R , 5, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 1 , R , 6, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 2 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 2 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 3 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 3 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 4 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 4 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 5 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 6 , R , 5, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 6 , R , 6, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 7 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 7 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 8 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 8 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 9 , R , 3, 	(18-MAR-2025 14:33:52)
2 ,4 , Gail , 9 , R , 4, 	(18-MAR-2025 14:33:52)
2,53 , RGPL , 1 , R , 1, 	(18-MAR-2025 14:33:52)	 (Not Inserted)
2 ,53 , RGPL , 1 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 1 , R , 6, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 1 , R , 7, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 1 , R , 8, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 2 , R , 4, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 3 , R , 4, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 3 , R , 5, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 4 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 4 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 5 , R , 4, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 5 , R , 5, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 6 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 6 , R , 2, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 7 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,29 , PipeInfra , 8 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,168 , GSIGLIM , 1 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,168 , GSIGLIM , 2 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,134 , GSINLIM , 1 , R , 1, 	(18-MAR-2025 14:33:52)
2 ,134 , GSINLIM , 1 , R , 2, 	(18-MAR-2025 14:33:52)

TOTAL DATA IN EXCEL : ,77,,,,, 	(18-MAR-2025 14:33:52)
 

TOTAL DATA INSERTED : ,70,,,,, 	(18-MAR-2025 14:33:52)
 

TOTAL SKIPPED DATA ,7,,,,, 	(18-MAR-2025 14:33:52)
 
<<END>>,<<FMS_METER_MST>>,,,,, 	(18-MAR-2025 14:33:52)
 

<<START>>,<<FMS_COUNTERPARTY_PLANT_TAX>>,,,,, 	(18-MAR-2025 14:33:52)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,STAT_CD,TIMESTAMP
2 , 1 , RIL , C , 1 , 1001, 	(18-MAR-2025 14:33:52)
2 , 1 , RIL , C , 1 , 1003, 	(18-MAR-2025 14:33:52)
2 , 1 , RIL , C , 2 , 1003, 	(18-MAR-2025 14:33:52)
2 , 1 , RIL , C , 2 , 1004, 	(18-MAR-2025 14:33:52)
2 , 1 , RIL , C , 2 , 1005, 	(18-MAR-2025 14:33:52)
2 , 1 , RIL , C , 2 , 1001, 	(18-MAR-2025 14:33:52)
2 , 1 , RIL , C , 3 , 1001, 	(18-MAR-2025 14:33:52)
2 , 1 , RIL , C , 3 , 1005, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 3 , 1004, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 3 , 1003, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 4 , 1003, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 4 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 5 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 5 , 1003, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 6 , 1004, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 6 , 1005, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 6 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 7 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 7 , 1003, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 8 , 1004, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 8 , 1003, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 8 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 9 , 1003, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 9 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 10 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 11 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 12 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 13 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 13 , 1003, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 14 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 14 , 1003, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 15 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 15 , 1004, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 16 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 16 , 1004, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 17 , 1001, 	(18-MAR-2025 14:33:53)
2 , 1 , RIL , C , 17 , 1004, 	(18-MAR-2025 14:33:53)
2 , 2 , MGL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 2 , MGL , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 3 , GSPCL , C , 1 , 1003, 	(18-MAR-2025 14:33:53)
2 , 3 , GSPCL , C , 1 , 1006, 	(18-MAR-2025 14:33:53)
2 , 3 , GSPCL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 3 , GSPCL , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 3 , GSPCL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 3 , GSPCL , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 3 , GSPCL , C , 2 , 1004, 	(18-MAR-2025 14:33:53)
2 , 3 , GSPCL , C , 2 , 1005, 	(18-MAR-2025 14:33:53)
2 , 3 , GSPCL , C , 3 , 1001, 	(18-MAR-2025 14:33:53)
2 , 3 , GSPCL , C , 3 , 1004, 	(18-MAR-2025 14:33:53)
2 , 3 , GSPCL , C , 3 , 1005, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 1 , 1003, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 2 , 1006, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 2 , 1004, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 3 , 1001, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 3 , 1005, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 4 , 1001, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 4 , 1006, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 4 , 1004, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 4 , 1005, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 5 , 1001, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 5 , 1006, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 6 , 1001, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 6 , 1006, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 6 , 1003, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 6 , 1005, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 7 , 1001, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 7 , 1004, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 8 , 1004, 	(18-MAR-2025 14:33:53)
2 , 4 , Gail , C , 8 , 1001, 	(18-MAR-2025 14:33:53)
2 , 217 , ESL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 217 , ESL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 1 , 1006, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 2 , 1006, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 2 , 1005, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 2 , 1004, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 3 , 1001, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 3 , 1006, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 3 , 1004, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 4 , 1006, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 4 , 1004, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 4 , 1001, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 5 , 1001, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 5 , 1006, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 5 , 1004, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 6 , 1004, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 6 , 1006, 	(18-MAR-2025 14:33:53)
2 , 5 , NTPC , C , 6 , 1001, 	(18-MAR-2025 14:33:53)
2 , 6 , KRIBHCO , C , 1 , 1003, 	(18-MAR-2025 14:33:53)
2 , 6 , KRIBHCO , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 6 , KRIBHCO , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 7 , DFPCL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 7 , DFPCL , C , 1 , 1003, 	(18-MAR-2025 14:33:53)
2 , 7 , DFPCL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 7 , DFPCL , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 8 , AIGL , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 8 , AIGL , C , 1 , 1003, 	(18-MAR-2025 14:33:53)
2 , 8 , AIGL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 8 , AIGL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 ,  , KSFL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)	 (Not Inserted)
2 , 249 , NPL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 9 , SIGIL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 225 , VIL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 11 , TPL , C , 1 , 1003, 	(18-MAR-2025 14:33:53)
2 , 11 , TPL , C , 1 , 1006, 	(18-MAR-2025 14:33:53)
2 , 11 , TPL , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 11 , TPL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 11 , TPL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 12 , MNGL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 12 , MNGL , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 12 , MNGL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 1 , 1003, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 2 , 1006, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 2 , 1004, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 2 , 1005, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 3 , 1001, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 3 , 1004, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 3 , 1005, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 4 , 1006, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 4 , 1001, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 4 , 1004, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 5 , 1004, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 5 , 1001, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 5 , 1006, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 6 , 1001, 	(18-MAR-2025 14:33:53)
2 , 13 , IGL , C , 6 , 1004, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 1 , 1006, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
BPCL,1,GVAT TIN No.-S,24073403217,GVAT TIN No.-S is different from VAT TIN No.-S, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)	 (Not Inserted)
2 , 14 , BPCL , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 2 , 1005, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 2 , 1004, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 3 , 1001, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 3 , 1004, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 3 , 1005, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 3 , 1006, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 4 , 1004, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 4 , 1005, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 4 , 1003, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 4 , 1001, 	(18-MAR-2025 14:33:53)
2 , 14 , BPCL , C , 4 , 1006, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 1 , 1006, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 1 , 1003, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 2 , 1004, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 2 , 1003, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 2 , 1005, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 3 , 1005, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 3 , 1001, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 4 , 1005, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 4 , 1003, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 4 , 1006, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 4 , 1001, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 4 , 1004, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 5 , 1006, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 5 , 1004, 	(18-MAR-2025 14:33:53)
2 , 15 , HPCL , C , 5 , 1001, 	(18-MAR-2025 14:33:53)
2 , 18 , GSFC , C , 1 , 1003, 	(18-MAR-2025 14:33:53)
2 , 18 , GSFC , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 18 , GSFC , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 18 , GSFC , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 18 , GSFC , C , 2 , 1006, 	(18-MAR-2025 14:33:53)
2 , 18 , GSFC , C , 2 , 1005, 	(18-MAR-2025 14:33:53)
2 , 228 , H-Energy , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 228 , H-Energy , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 228 , H-Energy , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 228 , H-Energy , C , 2 , 1005, 	(18-MAR-2025 14:33:53)
2 , 228 , H-Energy , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 228 , H-Energy , C , 2 , 1004, 	(18-MAR-2025 14:33:53)
2 , 160 , SIMPL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 160 , SIMPL , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 160 , SIMPL , C , 1 , 1004, 	(18-MAR-2025 14:33:53)
2 , 160 , SIMPL , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 19 , ATGL , C , 2 , 1004, 	(18-MAR-2025 14:33:53)
2 , 19 , ATGL , C , 2 , 1005, 	(18-MAR-2025 14:33:53)
2 , 19 , ATGL , C , 2 , 1003, 	(18-MAR-2025 14:33:53)
2 , 19 , ATGL , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 19 , ATGL , C , 2 , 1006, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , C , 1 , 1003, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , C , 1 , 1007, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , C , 2 , 1003, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , C , 2 , 1005, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , C , 2 , 1007, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , C , 4 , 1001, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , C , 4 , 1005, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , C , 4 , 1004, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , T , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 20 , AMNS , T , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 1 , 1005, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 1 , 1001, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 2 , 1002, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 2 , 1003, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 2 , 1001, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 2 , 1004, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 2 , 1005, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 3 , 1005, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 3 , 1004, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 3 , 1001, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 3 , 1003, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 4 , 1005, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 4 , 1004, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 4 , 1001, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 5 , 1001, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 5 , 1005, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 6 , 1005, 	(18-MAR-2025 14:33:53)
2 , 154 , SEMTPL , C , 6 , 1004, 	(18-MAR-2025 14:33:53)
