

<<START>>,<<FMS_COUNTERPARTY_MST>>,, 	(25-APR-2025 09:53:04)
2,23 , PGPGPL , C , 1 , 04/10/2019 00:00:00 , P2, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P2, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P2, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P2, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P1, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P1, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P1, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 3 , 01/01/2020 00:00:00 , P2, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 3 , 01/01/2020 00:00:00 , P2, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 3 , 01/01/2020 00:00:00 , P2, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 4 , 04/10/2019 00:00:00 , P1, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 4 , 04/10/2019 00:00:00 , P1, 	(25-APR-2025 09:53:57)	 (Not Inserted)
2,23 , PGPGPL , C , 4 , 04/10/2019 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,23 , PGPGPL , C , 5 , 04/10/2019 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,23 , PGPGPL , C , 5 , 04/10/2019 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,23 , PGPGPL , C , 5 , 04/10/2019 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,23 , PGPGPL , C , 5 , 04/10/2019 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,23 , PGPGPL , C , 5 , 04/10/2019 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,23 , PGPGPL , C , 5 , 04/10/2019 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 1 , 01/06/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 2 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 3 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 4 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 5 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 6 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 7 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 8 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 1 , 01/06/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 2 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 3 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 4 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 5 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 6 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 7 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,24 , HCG , C , 8 , 02/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,25 , GGL , C , 1 , 09/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,25 , GGL , C , 3 , 09/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,25 , GGL , C , 1 , 09/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,25 , GGL , C , 3 , 09/12/2019 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 1 , 01/02/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 2 , 01/02/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 2 , 01/02/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 3 , 01/02/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 4 , 01/02/2023 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 5 , 01/02/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 6 , 01/02/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 6 , 01/02/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 7 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 8 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 9 , 19/09/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 10 , 01/02/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 10 , 01/02/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 11 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 12 , 01/02/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 13 , 01/02/2023 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 14 , 01/02/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 14 , 01/02/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 16 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 1 , 01/02/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 2 , 01/02/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 2 , 01/02/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 3 , 01/02/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 4 , 01/02/2023 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 5 , 01/02/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 6 , 01/02/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 6 , 01/02/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 7 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 8 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 9 , 19/09/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 10 , 01/02/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 10 , 01/02/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 11 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 12 , 01/02/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 13 , 01/02/2023 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 14 , 01/02/2023 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 14 , 01/02/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,26 , CFC , C , 16 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 1 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 2 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 3 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 4 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 5 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 6 , 01/10/2022 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 7 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 8 , 01/10/2022 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 8 , 01/10/2022 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 10 , 01/01/2020 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 11 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 12 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 13 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 15 , 01/01/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 16 , 01/10/2022 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 17 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 18 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 19 , 01/10/2022 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 19 , 01/10/2022 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 20 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 21 , 01/10/2022 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 22 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 23 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 24 , 01/10/2022 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 24 , 01/10/2022 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 25 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 26 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 1 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 2 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 3 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 4 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 5 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 6 , 01/10/2022 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 7 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 8 , 01/10/2022 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 8 , 01/10/2022 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 10 , 01/01/2020 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 11 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 12 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 13 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 15 , 01/01/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 16 , 01/10/2022 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 17 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 18 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 19 , 01/10/2022 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 19 , 01/10/2022 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 20 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 21 , 01/10/2022 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 22 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 23 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 24 , 01/10/2022 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 24 , 01/10/2022 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 25 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,27 , IFFCO , C , 26 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,28 , HGL-RLNG , C , 1 , 15/11/2021 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,28 , HGL-RLNG , C , 2 , 01/02/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,28 , HGL-RLNG , C , 1 , 15/11/2021 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,28 , HGL-RLNG , C , 2 , 01/02/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P7, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P7, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P6, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P6, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P8, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P8, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P9, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P9, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 2 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 2 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P7, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P7, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P6, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P6, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P8, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P8, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P9, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P9, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 2 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , C , 2 , 01/01/2020 00:00:00 , B, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,29 , PipeInfra , R , 1 , 23/04/2024 00:00:00 , R, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 1 , 01/03/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 2 , 01/01/2021 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 3 , 01/03/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 4 , 01/03/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 5 , 01/01/2023 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 6 , 01/05/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 1 , 01/03/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 2 , 01/01/2021 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 3 , 01/03/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 4 , 01/03/2023 00:00:00 , P3, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 5 , 01/01/2023 00:00:00 , P2, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,30 , NFL , C , 6 , 01/05/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,31 , HSIL , C , 1 , 01/05/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,31 , HSIL , C , 2 , 01/05/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,31 , HSIL , C , 3 , 01/05/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,31 , HSIL , C , 4 , 01/05/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,31 , HSIL , C , 5 , 01/05/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,31 , HSIL , C , 1 , 01/05/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
2,31 , HSIL , C , 2 , 01/05/2020 00:00:00 , P1, 	(25-APR-2025 09:53:58)	 (Not Inserted)
