
<<START>>,<<FMS_DAILY_ALLOCATION_DTL>>,,,, 	(25-JUN-2025 17:52:20)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:40)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
GSPCL,Q,, 	(25-JUN-2025 17:52:41)
