
<<START>>,<<FMS_DAILY_BUYER_NOM>>,,,, 	(23-APR-2025 11:21:22)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,3,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,1,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
RIL,,2,,15,L, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:26)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
MGL,,2,,1,S, 	(23-APR-2025 11:21:27)
