
<<START>>,<<FMS_PUR_SG_INV_MST>>,,, 	(25-JUL-2025 11:31:49)
,SEMTPL,1,2024-2025,D,1SMH0094/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0100/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0112/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0116/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,2,2024-2025,T,1SGJ0001/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,2,2024-2025,T,1SGJ0002/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,2,2024-2025,T,1SGJ0003/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,2,2024-2025,T,1SGJ0004/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,2,2024-2025,T,1SGJ0006/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,2,2024-2025,T,1SGJ0007/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,2,2024-2025,T,1SGJ0009/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,4,2024-2025,T,1SGJ0008/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,3,2024-2025,D,1SAP0020/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,3,2024-2025,D,1SAP0021/24-25, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221200777, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221200794, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225200775, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225200792, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221200881, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221200894, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225200879, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225200892, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221200956, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221200970, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225200954, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225200968, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221201051, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221201065, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225201050, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225201064, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221201147, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221201161, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225201146, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225201160, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221201363, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221201375, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225201362, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225201374, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221201516, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221201528, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225201515, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225201527, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221201687, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2023,D,3221201698, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225201686, 	(25-JUL-2025 11:31:55)
,BP,1,2022-2023,D,3225201697, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2024,D,3221201797, 	(25-JUL-2025 11:31:55)
,RIL,1,2022-2024,D,3221201807, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200021, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200031, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200021, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200031, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200121, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200132, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200121, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200132, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200222, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200235, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200222, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200235, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200321, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200334, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200321, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200334, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200419, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200431, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200419, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200431, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200528, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200540, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200528, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200540, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200640, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200650, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200640, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200650, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200756, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200768, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200756, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200768, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200887, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200897, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200887, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200897, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200998, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201008, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200998, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201008, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201121, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201132, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201121, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201132, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201241, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201253, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201241, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201253, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201365, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201378, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201365, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201378, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201512, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201524, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201512, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201524, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201667, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201681, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201667, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201681, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201833, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201847, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201833, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201847, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202037, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202051, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202037, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202051, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202210, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202222, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202210, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202222, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202378, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202389, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202378, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202389, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202538, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202549, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202538, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202549, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202704, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202722, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202704, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202722, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202864, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202875, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202864, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202875, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231203014, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231203015, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235203014, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235203015, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200256, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200256, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200355, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200355, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200453, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200453, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200561, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200561, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200670, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200671, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200670, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200671, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200789, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200790, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200789, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200790, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231200915, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235200915, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201027, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201027, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201152, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201153, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201152, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201153, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201272, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201273, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201272, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201273, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201398, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201399, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201398, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201399, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201544, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201545, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201544, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201545, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201704, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201705, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201704, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201705, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201868, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231201869, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201868, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235201869, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202069, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202070, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202069, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202070, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202240, 	(25-JUL-2025 11:31:55)
,RIL,1,2023-2024,D,3231202241, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202240, 	(25-JUL-2025 11:31:55)
,BP,1,2023-2024,D,3235202241, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202408, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202409, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202408, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202409, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202569, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202570, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202569, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202570, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202759, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202762, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202759, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202762, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202896, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202897, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202896, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202897, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231203059, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231203060, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235203059, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235203060, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2025,D,3231203219, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2025,D,3231203220, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2025,D,3235203219, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2025,D,3235203220, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200050, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200051, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200050, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200051, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200208, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200209, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200208, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200209, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200363, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200363, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200524, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200524, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200686, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200687, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200686, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200687, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200835, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200836, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200835, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200836, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201022, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201022, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201173, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201173, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201336, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201337, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201336, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201337, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201491, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201491, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201653, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100082, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201653, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100082, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201897, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100097, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201897, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100097, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202053, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202054, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100105, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202053, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202054, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100105, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202201, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202202, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100114, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202201, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202202, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100114, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202349, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100123, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202349, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D, 3245100123, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202505, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D, 3241100133, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202505, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100133, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202657, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202657, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202810, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202810, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202971, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100159, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202971, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D, 3245100159, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203193, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100167, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203193, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100167, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203404, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100176, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203404, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100176, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203622, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100186, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203622, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100186, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231200590, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235200590, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231200699, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235200699, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231200819, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235200819, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231200943, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235200943, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231201057, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235201057, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231201182, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235201182, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231201304, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235201304, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231201433, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235201433, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231201581, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231201582, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235201581, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235201582, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231201737, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235201737, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231201901, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235201901, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202097, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202097, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202271, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202271, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202440, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202440, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202601, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202601, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202823, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202823, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202930, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202930, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231203088, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235203088, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2025,D,3231203247, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2025,D,3235203247, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200079, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200079, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200238, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200238, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200392, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200392, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200553, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200553, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200715, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200715, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200865, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200865, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201051, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201052, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100051, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201051, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201052, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100051, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201202, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201203, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100058, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201202, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201203, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100058, 	(25-JUL-2025 11:31:56)
